inventory_id,product_id,store_id,stock_quantity,reorder_level,last_restock_date
6688,49,12,281,63,2023-06-05
6689,253,2,170,50,2023-03-12
6690,46,29,519,43,2023-05-12
6691,264,10,43,44,2023-08-11
6692,159,24,229,140,2023-06-29
6693,176,13,687,138,2024-04-14
6694,321,18,604,119,2023-11-04
6695,294,17,679,126,2024-01-28
6696,173,21,983,20,2023-08-01
6697,224,11,576,45,2023-05-21
6698,53,33,21,34,2023-05-17
6699,82,19,59,108,2024-11-24
6700,12,34,73,45,2023-03-01
6701,156,32,48,39,2023-12-20
6702,334,15,99,112,2024-08-14
6703,250,20,819,105,2023-08-29
6704,86,4,225,117,2024-01-04
6705,330,1,542,92,2023-07-18
6706,76,22,788,43,2023-10-30
6707,62,26,382,94,2023-06-29
6708,278,25,687,147,2023-12-18
6709,4,4,132,150,2023-05-02
6710,64,33,511,30,2024-11-08
6711,354,5,764,38,2023-07-18
6712,299,29,906,148,2024-08-13
6713,281,30,682,86,2024-11-15
6714,209,17,727,79,2023-04-09
6715,275,12,124,44,2023-01-01
6716,310,32,347,95,2024-04-09
6717,221,19,215,126,2024-05-28
6718,93,15,557,48,2024-02-29
6719,38,20,122,138,2024-01-21
6720,243,5,90,25,2023-03-05
6721,222,13,958,62,2024-11-01
6722,16,25,899,104,2023-11-11
6723,32,19,99,129,2024-11-03
6724,238,4,302,28,2024-02-21
6725,247,7,862,28,2024-04-16
6726,247,32,394,42,2024-11-08
6727,311,9,492,69,2024-12-02
6728,165,5,687,44,2023-07-24
6729,257,33,813,148,2023-07-04
6730,226,24,925,70,2023-06-02
6731,144,31,682,104,2023-06-01
6732,30,13,108,55,2024-11-27
6733,280,5,518,84,2023-01-09
6734,189,10,143,21,2023-03-13
6735,105,35,646,103,2024-12-19
6736,216,25,549,113,2024-04-08
6737,86,1,775,51,2023-06-08
6738,86,31,152,121,2023-04-23
6739,29,25,514,109,2024-07-06
6740,195,32,124,24,2024-07-26
6741,104,33,882,126,2023-09-08
6742,167,22,411,111,2024-03-24
6743,18,22,628,133,2023-06-19
6744,235,3,187,103,2023-07-11
6745,108,23,700,55,2023-07-04
6746,118,25,583,83,2024-04-03
6747,290,19,840,98,2023-09-18
6748,148,15,958,67,2023-10-25
6749,180,20,600,111,2024-01-29
6750,145,23,678,148,2024-10-19
6751,321,6,,56,2024-10-18
6752,1,32,977,67,2023-09-08
6753,126,31,739,31,2024-09-03
6754,152,3,733,124,2024-09-13
6755,37,5,417,150,2023-03-11
6756,207,31,909,40,2023-06-21
6757,198,1,511,65,2023-09-23
6758,305,30,938,31,2024-07-31
6759,234,25,114,53,2024-08-30
6760,309,2,549,30,2023-10-24
6761,1,27,982,128,2024-01-11
6762,85,19,377,23,2024-06-19
6763,154,9,190,40,2023-09-03
6764,6,16,763,40,2024-03-14
6765,307,8,891,131,2024-10-07
6766,180,25,583,69,2024-01-05
6767,290,7,867,38,2024-04-11
6768,95,23,644,56,2023-01-17
6769,183,25,18,43,2024-03-25
6770,24,24,650,47,2023-04-28
6771,43,26,-34,131,2023-02-21
6772,19,25,800,65,2024-11-11
6773,252,33,823,132,2023-12-18
6774,338,11,911,54,2024-08-10
6775,22,30,435,44,2024-02-05
6776,171,33,,29,2023-10-03
6777,130,11,748,135,2023-09-25
6778,117,21,793,100,2023-01-20
6779,27,18,252,73,2023-05-02
6780,212,16,949,144,2023-05-29
6781,121,31,558,84,2023-02-08
6782,37,21,5,138,2024-12-01
6783,87,22,241,147,2024-05-20
6784,169,18,677,69,2023-06-25
6785,28,35,362,43,2023-07-24
6786,87,19,486,50,2024-09-21
6787,129,24,352,26,2024-12-26
6788,360,11,971,25,2024-02-04
6789,295,18,-9,140,2024-08-21
6790,38,18,502,58,2024-02-10
6791,239,30,506,135,2023-04-08
6792,296,12,43,23,2023-11-17
6793,43,13,851,60,2024-05-10
6794,39,21,820,49,2024-03-07
6795,273,23,579,56,2023-08-18
6796,9999,999,-19,37,2024-10-06
6797,11,23,248,126,2024-07-10
6798,244,17,804,90,2023-09-12
6799,228,31,-3,128,2023-07-08
6800,108,9,750,128,2023-10-04
6801,102,34,444,121,2023-12-28
6802,11,19,-44,121,2024-04-28
6803,33,27,159,20,2024-02-01
6804,197,10,606,100,2023-01-27
6805,262,17,-49,75,2023-08-09
6806,293,5,835,77,2023-08-20
6807,20,20,780,41,2023-01-18
6808,104,18,90,25,2023-11-18
6809,159,9,832,126,2023-05-10
6810,83,8,331,73,2024-09-23
6811,333,34,678,98,2023-02-03
6812,299,19,166,140,2023-11-14
6813,61,17,285,79,2024-04-15
6814,234,2,764,21,2024-03-16
6815,21,1,830,134,2023-11-03
6816,326,19,145,131,2024-09-30
6817,319,31,789,96,2024-11-12
6818,32,9,691,64,2024-10-17
6819,341,35,405,122,2023-10-14
6820,258,17,742,122,2023-10-15
6821,128,19,565,61,2023-02-23
6822,188,28,641,90,2024-12-16
6823,249,13,930,99,2023-06-22
6824,217,34,476,96,2023-04-30
6825,202,24,150,75,2023-02-23
6826,329,18,49,59,2024-03-03
6827,132,33,540,63,2024-01-31
6828,82,30,776,97,2023-05-08
6829,296,34,844,145,2023-04-19
6830,292,23,469,107,2023-11-08
6831,175,16,665,47,2024-02-03
6832,44,35,484,106,2024-04-27
6833,137,32,662,44,2023-10-23
6834,188,12,215,143,2024-12-10
6835,243,20,85,137,2024-03-10
6836,344,11,416,58,2024-12-17
6837,260,34,468,59,2023-10-24
6838,321,22,182,33,2023-08-07
6839,256,16,87,43,2024-02-05
6840,20,16,802,82,2023-10-30
6841,19,7,378,41,2024-08-04
6842,201,13,303,46,2023-01-28
6843,141,23,637,28,2024-08-26
6844,260,18,954,49,2023-05-21
6845,38,19,531,74,2023-09-02
6846,231,18,743,111,2024-08-13
6847,9999,999,-2,103,2024-09-30
6848,319,34,158,28,2023-12-17
6849,85,3,202,135,2023-08-10
6850,22,8,770,142,2023-03-10
6851,301,15,270,107,2023-12-11
6852,119,34,430,147,2024-09-16
6853,247,11,68,134,2023-02-05
6854,34,3,877,34,2024-12-21
6855,80,20,87,83,2024-12-13
6856,284,11,987,82,2024-09-18
6857,134,6,852,82,2023-04-28
6858,253,19,943,34,2023-01-14
6859,202,16,462,134,2024-06-27
6860,78,2,64,73,2023-05-31
6861,336,19,448,139,2023-01-07
6862,159,4,49,119,2024-12-15
6863,40,24,2,115,2023-04-14
6864,350,11,767,99,2024-08-08
6865,77,23,518,136,2023-07-24
6866,268,20,767,123,2024-06-05
6867,79,21,856,101,2024-07-01
6868,340,28,498,47,2023-09-17
6869,297,8,342,150,2024-02-29
6870,123,3,375,97,2023-02-08
6871,189,9,772,140,2024-01-11
6872,83,19,206,118,2024-07-08
6873,128,7,912,55,2024-04-10
6874,34,34,757,105,2023-09-23
6875,209,13,96,139,2024-11-17
6876,348,4,894,91,2023-09-22
6877,9999,999,-34,92,2024-08-24
6878,5,6,8,41,2023-07-06
6879,172,11,642,59,2023-01-19
6880,351,7,626,55,2023-01-20
6881,83,18,988,46,2023-05-11
6882,137,27,451,101,2023-09-13
6883,81,5,319,97,2023-09-22
6884,165,6,283,57,2024-01-26
6885,87,26,124,62,2023-01-04
6886,9999,999,-23,20,2023-07-04
6887,69,5,466,83,2023-08-07
6888,85,8,753,88,2023-11-08
6889,34,24,534,100,2024-12-15
6890,73,18,791,91,2023-01-07
6891,197,23,472,106,2024-07-29
6892,347,23,287,23,2023-06-02
6893,149,32,740,108,2024-03-03
6894,306,16,501,147,2023-06-17
6895,249,32,581,90,2024-01-25
6896,59,1,589,88,2023-05-03
6897,274,11,452,86,2023-09-20
6898,310,1,223,126,2023-04-18
6899,233,7,689,86,2024-05-13
6900,292,24,697,25,2023-04-01
6901,252,20,252,78,2023-12-26
6902,80,2,206,149,2023-08-01
6903,342,16,-33,100,2023-09-26
6904,9999,999,-32,145,2024-05-24
6905,239,25,630,20,2024-10-05
6906,51,24,189,54,2023-01-21
6907,247,34,,93,2023-08-26
6908,95,35,674,102,2024-09-03
6909,176,26,263,70,2023-03-19
6910,180,12,201,99,2024-07-14
6911,148,17,815,124,2024-05-01
6912,65,3,750,112,2024-10-01
6913,123,15,493,49,2024-01-30
6914,278,23,633,95,2023-08-10
6915,9999,999,-49,32,2023-10-15
6916,124,25,472,136,2023-03-30
6917,301,34,293,73,2023-01-17
6918,195,31,233,81,2023-07-08
6919,66,11,304,101,2024-01-24
6920,341,17,552,111,2024-04-22
6921,145,30,607,132,2023-02-06
6922,326,27,583,38,2023-05-13
6923,137,35,743,135,2024-08-23
6924,62,29,257,136,2024-08-21
6925,60,32,174,46,2023-05-26
6926,61,5,386,101,2023-03-26
6927,235,11,108,134,2024-03-19
6928,349,4,717,96,2023-05-11
6929,268,29,904,63,2024-06-22
6930,171,22,233,93,2024-03-02
6931,69,15,915,94,2023-05-23
6932,189,22,644,23,2024-09-15
6933,272,3,465,82,2023-02-04
6934,15,22,716,38,2023-08-13
6935,10,22,891,103,2023-11-28
6936,41,24,585,147,2023-02-13
6937,254,34,804,68,2023-03-29
6938,150,12,992,79,2023-05-29
6939,3,9,533,121,2024-05-16
6940,181,32,565,43,2023-10-10
6941,184,34,770,31,2023-01-20
6942,108,16,434,124,2023-06-12
6943,9999,999,-27,28,2024-08-23
6944,316,21,906,20,2024-08-02
6945,165,8,662,80,2023-06-10
6946,192,31,805,69,2024-03-06
6947,140,32,930,130,2023-04-20
6948,3,4,869,84,2024-09-21
6949,265,29,389,123,2024-02-23
6950,317,5,187,36,2023-09-03
6951,233,5,12,57,2024-06-18
6952,225,3,695,116,2024-07-09
6953,225,15,773,77,2024-12-02
6954,166,23,808,68,2023-08-07
6955,169,7,744,25,2024-07-04
6956,333,34,59,111,2024-01-16
6957,134,25,499,69,2024-01-28
6958,194,31,818,47,2023-07-05
6959,225,20,849,62,2023-06-21
6960,18,5,970,34,2024-02-20
6961,261,22,882,69,2023-07-18
6962,346,13,370,89,2023-11-29
6963,277,26,52,133,2024-10-03
6964,319,5,111,56,2024-06-04
6965,291,16,948,24,2024-11-06
6966,2,29,962,74,2023-04-07
6967,309,33,944,124,2024-09-03
6968,112,15,836,84,2024-07-02
6969,1,9,523,125,2024-09-05
6970,358,31,703,50,2024-07-14
6971,30,33,74,111,2024-06-17
6972,250,13,787,70,2024-02-04
6973,267,35,593,48,2024-12-11
6974,275,32,260,75,2023-09-12
6975,47,9,517,93,2023-08-24
6976,282,8,576,122,2023-07-02
6977,261,23,43,80,2023-10-25
6978,229,5,578,143,2024-09-29
6979,337,8,516,100,2024-11-03
6980,349,1,651,39,2023-07-29
6981,64,13,693,77,2023-08-10
6982,9999,999,-7,103,2023-11-28
6983,347,12,25,83,2023-08-28
6984,21,34,797,71,2023-01-03
6985,25,33,935,121,2023-09-09
6986,144,3,658,91,2024-01-07
6987,95,31,173,25,2024-11-25
6988,227,20,866,96,2024-02-06
6989,278,26,275,95,2024-10-31
6990,233,12,30,118,2023-10-04
6991,88,2,482,81,2024-03-20
6992,262,19,55,111,2024-05-13
6993,231,10,12,32,2023-10-20
6994,128,25,728,56,2023-06-12
6995,52,35,895,40,2023-08-23
6996,12,9,262,108,2024-12-31
6997,358,22,543,138,2023-06-17
6998,33,22,231,21,2023-12-13
6999,298,2,678,84,2023-12-15
7000,282,27,89,93,2023-02-06
7001,300,24,526,128,2023-01-28
7002,72,33,832,59,2024-02-19
7003,294,24,,138,2023-08-14
7004,285,14,527,111,2024-10-08
7005,295,22,755,56,2023-05-15
7006,284,9,227,150,2024-05-27
7007,227,19,510,21,2023-07-23
7008,53,10,298,145,2023-06-26
7009,80,9,598,112,2023-04-28
7010,325,18,603,24,2024-09-13
7011,211,30,672,140,2023-09-30
7012,134,21,85,148,2023-12-19
7013,245,32,615,90,2023-09-04
7014,55,8,22,136,2023-03-08
7015,332,20,969,96,2023-07-11
7016,43,4,669,143,2023-04-26
7017,3,22,367,78,2024-04-18
7018,83,30,882,97,2024-09-16
7019,20,26,267,41,2023-08-20
7020,80,4,294,122,2023-12-21
7021,9999,999,-12,96,2024-01-29
7022,310,33,580,23,2024-01-01
7023,302,12,480,28,2024-03-22
7024,328,27,827,145,2023-09-22
7025,40,34,757,91,2023-02-19
7026,342,32,461,30,2023-11-26
7027,54,30,,109,2024-11-26
7028,186,20,322,36,2023-08-19
7029,87,27,445,84,2024-02-11
7030,56,34,77,142,2024-02-08
7031,301,15,408,56,2024-01-19
7032,229,26,,109,2024-05-10
7033,177,25,212,52,2024-07-16
7034,97,29,962,83,2024-08-23
7035,234,12,472,58,2024-11-08
7036,113,22,679,78,2024-12-24
7037,99,19,-8,56,2023-10-04
7038,358,21,444,136,2024-01-20
7039,180,26,296,56,2023-01-18
7040,12,24,552,92,2023-06-11
7041,332,28,454,120,2024-05-25
7042,5,13,409,75,2023-05-12
7043,200,2,917,141,2023-01-02
7044,155,31,108,25,2023-07-27
7045,170,28,628,31,2024-11-27
7046,53,6,402,58,2023-08-23
7047,108,2,81,62,2024-05-14
7048,354,8,110,59,2024-12-11
7049,289,10,370,106,2024-07-03
7050,131,8,574,88,2023-09-21
7051,113,24,816,139,2024-02-03
7052,261,30,378,117,2024-07-07
7053,104,20,730,86,2024-08-25
7054,183,3,720,103,2023-09-25
7055,52,29,173,106,2023-04-22
7056,102,23,453,48,2023-12-23
7057,104,3,57,49,2024-10-03
7058,157,5,405,73,2023-07-28
7059,199,19,715,20,2024-12-15
7060,54,20,339,64,2023-07-04
7061,138,19,828,42,2023-03-11
7062,169,4,669,68,2024-10-04
7063,161,5,388,76,2024-03-10
7064,212,16,679,142,2023-01-12
7065,174,16,112,99,2024-09-23
7066,114,28,767,122,2024-02-23
7067,220,26,508,54,2023-02-02
7068,6,13,367,71,2023-10-05
7069,215,2,162,20,2023-09-16
7070,189,33,388,71,2023-04-06
7071,163,20,949,62,2024-10-16
7072,200,9,185,29,2024-10-18
7073,227,29,984,37,2024-05-24
7074,76,23,765,53,2023-02-01
7075,219,18,43,143,2024-07-12
7076,189,1,143,82,2024-09-12
7077,148,20,998,111,2023-09-16
7078,334,30,730,90,2023-04-15
7079,78,27,710,80,2024-01-03
7080,265,29,345,81,2024-05-31
7081,96,19,491,28,2023-07-22
7082,287,1,595,142,2023-04-04
7083,193,18,772,27,2024-07-22
7084,80,28,987,88,2023-04-27
7085,289,2,337,104,2023-04-25
7086,1,35,425,36,2024-01-18
7087,147,6,559,140,2024-02-07
7088,159,4,680,32,2024-03-04
7089,265,19,432,69,2023-08-14
7090,187,31,417,128,2023-11-06
7091,109,21,199,63,2023-05-25
7092,9999,999,-49,130,2024-10-27
7093,183,1,111,81,2023-03-14
7094,314,9,788,150,2023-07-30
7095,85,8,336,53,2023-09-29
7096,216,31,646,102,2024-01-26
7097,224,3,149,98,2024-05-03
7098,150,13,476,48,2023-05-15
7099,61,25,261,134,2024-11-07
7100,206,30,863,27,2024-11-10
7101,106,15,645,80,2024-05-27
7102,9999,999,-41,77,2023-11-20
7103,354,34,110,144,2024-10-03
7104,146,19,359,122,2024-08-18
7105,177,18,885,48,2024-09-26
7106,360,24,18,121,2024-04-16
7107,323,12,667,87,2023-12-03
7108,172,33,184,137,2023-02-02
7109,299,13,475,67,2023-05-15
7110,100,4,853,90,2023-09-11
7111,340,11,901,144,2023-09-28
7112,309,33,648,76,2024-02-23
7113,179,32,929,143,2024-11-24
7114,43,23,155,22,2023-05-18
7115,268,11,890,91,2024-10-30
7116,341,35,276,44,2023-07-29
7117,226,22,521,76,2023-09-09
7118,234,13,136,128,2023-05-26
7119,74,7,559,79,2023-10-02
7120,126,12,977,84,2024-04-02
7121,82,2,578,74,2023-09-05
7122,168,35,996,130,2024-01-07
7123,357,11,706,74,2023-10-27
7124,334,21,45,129,2024-03-03
7125,42,5,19,53,2023-09-06
7126,93,2,947,22,2024-10-16
7127,102,19,969,124,2023-04-12
7128,183,4,167,148,2024-09-17
7129,235,26,754,80,2023-10-08
7130,47,7,574,36,2023-01-11
7131,287,30,423,145,2023-11-16
7132,228,14,357,44,2024-12-16
7133,51,25,261,31,2023-08-13
7134,323,5,446,48,2023-06-24
7135,358,5,150,67,2024-09-29
7136,29,5,906,31,2023-09-24
7137,202,2,520,78,2023-10-29
7138,84,29,692,37,2023-05-14
7139,279,3,845,115,2024-07-24
7140,264,2,448,47,2023-11-28
7141,359,14,133,146,2024-04-11
7142,99,26,232,51,2023-10-03
7143,209,15,71,104,2023-09-05
7144,31,11,124,147,2024-01-10
7145,357,10,757,53,2023-10-26
7146,188,31,92,24,2023-03-01
7147,237,31,713,130,2024-01-12
7148,138,35,888,82,2023-03-22
7149,55,35,30,41,2023-03-08
7150,298,21,357,117,2023-01-21
7151,26,11,,63,2024-02-03
7152,226,1,96,121,2023-12-05
7153,204,6,99,30,2024-11-11
7154,238,9,335,37,2024-04-24
7155,271,19,506,149,2024-11-01
7156,273,11,948,143,2023-07-31
7157,345,10,405,20,2023-06-08
7158,287,2,29,147,2023-10-31
7159,216,15,858,82,2023-07-22
7160,224,18,504,27,2024-05-18
7161,44,30,466,93,2023-09-22
7162,11,5,-21,26,2024-11-25
7163,357,31,941,20,2023-10-23
7164,180,26,889,119,2024-03-17
7165,172,30,991,121,2024-11-29
7166,202,12,408,83,2024-11-30
7167,311,7,181,100,2024-06-11
7168,334,25,872,88,2024-04-26
7169,212,27,831,49,2024-07-05
7170,344,8,916,95,2023-10-31
7171,52,6,886,25,2023-01-20
7172,305,19,-25,89,2024-05-23
7173,321,32,672,30,2023-10-28
7174,303,12,516,44,2024-07-15
7175,239,6,52,132,2024-10-08
7176,207,17,,33,2023-02-22
7177,178,29,73,147,2024-12-24
7178,137,20,735,75,2024-12-10
7179,237,25,188,64,2023-07-09
7180,264,10,577,97,2023-02-18
7181,30,20,884,31,2023-12-11
7182,199,24,744,104,2024-03-31
7183,328,27,145,39,2024-03-14
7184,220,26,544,113,2024-07-14
7185,13,29,528,92,2024-05-26
7186,12,24,171,97,2023-02-14
7187,5,4,474,26,2024-11-14
7188,92,23,694,143,2023-09-11
7189,211,14,839,20,2023-04-14
7190,130,18,478,24,2024-08-21
7191,328,2,521,98,2024-09-19
7192,148,4,0,75,2023-09-17
7193,37,4,878,67,2024-12-21
7194,56,12,103,111,2024-02-10
7195,48,28,42,39,2024-05-15
7196,9999,999,-46,70,2023-01-15
7197,360,20,967,67,2024-03-15
7198,149,15,908,136,2024-02-11
7199,184,10,636,41,2023-06-01
7200,72,31,637,58,2024-04-24
7201,178,1,874,126,2024-09-16
7202,145,26,874,103,2024-01-15
7203,294,14,760,85,2023-07-26
7204,109,5,419,24,2024-07-21
7205,257,1,822,26,2023-12-12
7206,140,6,157,113,2024-07-26
7207,72,5,793,114,2024-08-15
7208,193,12,559,27,2023-12-29
7209,69,20,-25,46,2024-03-19
7210,306,27,5,121,2023-04-13
7211,205,17,497,74,2023-03-11
7212,131,2,495,47,2023-03-30
7213,163,8,212,34,2024-12-30
7214,177,14,912,110,2023-01-19
7215,191,32,684,139,2024-09-27
7216,102,8,897,144,2023-03-07
7217,63,25,310,37,2024-03-31
7218,85,31,882,68,2023-08-21
7219,342,28,782,44,2023-02-02
7220,276,25,411,80,2024-03-31
7221,124,25,935,103,2023-01-14
7222,48,18,24,107,2023-08-04
7223,168,3,300,117,2024-07-14
7224,104,3,794,65,2023-02-17
7225,90,31,798,141,2024-03-15
7226,256,1,796,27,2024-08-30
7227,14,33,145,24,2023-06-25
7228,223,11,472,91,2023-07-05
7229,30,12,408,104,2024-11-25
7230,100,4,64,86,2024-04-02
7231,65,34,126,101,2024-06-16
7232,38,10,,91,2023-07-01
7233,175,27,771,64,2024-04-15
7234,156,21,906,105,2024-04-09
7235,191,3,889,91,2024-09-24
7236,58,22,983,141,2024-08-03
7237,135,22,36,68,2023-03-11
7238,14,33,278,111,2023-02-14
7239,65,28,434,40,2024-04-30
7240,112,12,782,58,2024-03-01
7241,108,23,132,73,2024-05-26
7242,247,6,911,24,2024-02-29
7243,51,31,,117,2024-02-25
7244,43,22,702,91,2023-07-14
7245,157,10,590,124,2024-04-01
7246,213,23,779,52,2024-08-29
7247,74,7,677,145,2023-10-11
7248,12,14,988,127,2023-03-24
7249,336,34,589,101,2023-12-30
7250,83,19,738,37,2024-09-20
7251,27,24,954,29,2024-03-10
7252,1,20,-38,33,2023-04-20
7253,61,31,317,48,2023-02-16
7254,255,25,291,40,2023-12-20
7255,344,18,366,41,2024-09-11
7256,108,18,258,125,2023-07-23
7257,1,30,946,98,2024-09-29
7258,226,33,350,149,2023-07-11
7259,115,28,516,39,2023-09-16
7260,246,17,326,120,2023-08-29
7261,232,1,630,53,2024-02-27
7262,6,15,621,127,2023-04-07
7263,328,27,593,60,2023-03-25
7264,349,8,666,82,2024-09-03
7265,248,26,790,147,2023-05-21
7266,319,2,612,101,2024-05-03
7267,39,11,625,27,2023-08-20
7268,129,31,462,94,2024-05-22
7269,245,23,337,74,2024-08-28
7270,18,10,670,110,2023-10-04
7271,55,29,,105,2024-05-11
7272,9999,999,-9,145,2023-02-03
7273,121,31,764,73,2023-06-08
7274,104,26,318,110,2024-10-04
7275,283,8,384,141,2024-11-20
7276,183,16,110,111,2023-10-09
7277,221,35,881,79,2023-04-29
7278,133,28,540,36,2024-03-22
7279,18,35,,63,2024-08-14
7280,297,11,398,31,2023-01-22
7281,316,25,575,84,2024-07-25
7282,317,23,529,52,2023-04-05
7283,30,4,984,98,2023-02-01
7284,9,4,-23,90,2024-02-16
7285,23,26,521,25,2023-08-08
7286,354,11,640,68,2024-08-13
7287,217,18,,124,2024-05-10
7288,142,12,296,114,2023-09-24
7289,149,24,681,137,2023-10-07
7290,132,8,738,64,2023-05-21
7291,87,34,568,84,2024-01-02
7292,54,21,,96,2024-08-29
7293,107,18,991,122,2024-08-28
7294,38,16,921,82,2023-03-27
7295,175,17,496,126,2023-05-30
7296,225,12,549,88,2024-06-28
7297,109,6,135,99,2023-12-13
7298,51,31,194,85,2023-10-25
7299,54,21,537,94,2024-05-22
7300,18,31,784,28,2024-11-04
7301,159,4,605,87,2024-12-18
7302,178,5,265,56,2023-11-21
7303,52,31,737,51,2024-06-10
7304,74,1,547,47,2024-09-24
7305,233,11,832,32,2023-12-14
7306,27,20,120,76,2023-08-06
7307,278,17,148,54,2023-05-04
7308,287,9,858,142,2023-08-05
7309,84,7,858,78,2024-09-22
7310,294,9,958,59,2023-04-23
7311,154,22,371,113,2024-01-25
7312,210,32,764,127,2024-12-17
7313,95,3,741,142,2023-06-15
7314,332,15,669,87,2023-02-02
7315,67,30,265,32,2023-04-28
7316,117,20,139,125,2023-01-10
7317,219,11,800,49,2023-01-25
7318,341,13,809,55,2023-11-12
7319,124,26,38,131,2023-10-20
7320,89,12,428,85,2023-01-18
7321,164,24,733,39,2023-05-02
7322,208,32,18,58,2024-10-17
7323,91,28,486,128,2024-01-02
7324,222,28,946,130,2024-05-29
7325,242,17,571,65,2024-07-13
7326,92,28,606,24,2023-10-22
7327,166,29,-5,147,2024-06-27
7328,79,20,339,55,2023-06-16
7329,91,22,768,144,2023-03-04
7330,28,24,,60,2023-05-08
7331,187,12,304,134,2024-11-27
7332,29,25,683,147,2023-10-18
7333,283,2,271,93,2024-11-21
7334,329,8,232,56,2024-01-20
7335,83,27,98,109,2023-10-17
7336,9999,999,-13,124,2024-12-27
7337,90,13,745,36,2024-08-22
7338,123,3,,107,2023-04-08
7339,132,31,761,79,2024-02-05
7340,110,4,351,71,2024-06-15
7341,31,2,731,84,2023-06-28
7342,193,33,309,144,2024-07-21
7343,88,9,804,22,2024-03-13
7344,351,10,377,94,2023-10-28
7345,20,30,797,60,2023-10-10
7346,27,30,290,71,2023-05-25
7347,239,13,369,83,2023-11-24
7348,1,5,776,134,2024-10-12
7349,355,4,712,90,2024-11-13
7350,19,18,624,32,2023-04-17
7351,228,1,714,46,2024-02-28
7352,38,23,436,109,2024-06-01
7353,78,22,241,127,2024-09-13
7354,290,26,742,94,2023-07-22
7355,323,17,57,110,2024-01-01
7356,116,6,204,36,2024-02-05
7357,9999,999,-32,76,2024-06-29
7358,234,25,526,118,2023-01-29
7359,59,14,422,84,2024-07-27
7360,305,8,190,122,2023-03-20
7361,157,6,603,94,2023-10-24
7362,253,18,792,26,2024-04-29
7363,227,13,898,127,2023-07-06
7364,161,5,259,51,2024-12-11
7365,192,13,-43,90,2024-11-28
7366,34,23,235,47,2024-07-04
7367,195,1,333,110,2023-10-22
7368,145,10,706,87,2024-01-28
7369,10,11,583,59,2024-04-07
7370,35,25,193,107,2023-04-16
7371,262,23,954,148,2024-08-16
7372,319,9,143,31,2023-12-26
7373,290,1,718,140,2023-09-23
7374,301,33,305,66,2024-03-10
7375,189,9,,136,2024-06-19
7376,297,11,841,46,2024-03-16
7377,257,30,37,68,2024-09-07
7378,177,23,-39,144,2024-03-29
7379,163,20,864,25,2024-03-10
7380,205,9,18,116,2024-08-15
7381,136,23,257,125,2024-07-08
7382,301,20,589,143,2023-08-14
7383,44,20,76,56,2023-07-25
7384,46,31,753,102,2023-11-07
7385,295,11,889,150,2024-07-13
7386,169,27,470,31,2023-02-23
7387,294,11,382,59,2024-07-10
7388,104,1,470,80,2023-10-11
7389,32,26,978,40,2024-12-31
7390,25,14,431,47,2024-07-17
7391,78,15,727,90,2023-02-15
7392,275,27,736,89,2023-10-05
7393,67,1,897,149,2023-02-12
7394,98,5,619,145,2023-01-08
7395,315,30,234,55,2023-04-18
7396,32,8,-18,124,2024-05-02
7397,163,35,174,130,2023-04-17
7398,69,4,146,22,2024-02-29
7399,95,32,288,126,2023-08-22
7400,190,33,533,76,2023-05-31
7401,191,28,652,110,2023-10-10
7402,352,24,114,123,2024-02-21
7403,309,20,54,74,2024-08-22
7404,335,11,-6,118,2024-09-27
7405,185,23,764,41,2023-09-26
7406,96,2,,27,2024-04-26
7407,295,27,882,99,2024-03-22
7408,296,13,456,63,2024-06-27
7409,237,17,484,98,2023-03-07
7410,187,32,446,137,2023-02-28
7411,310,30,949,115,2024-10-16
7412,45,25,967,84,2023-12-28
7413,9999,999,-43,21,2024-09-22
7414,231,23,869,67,2024-09-08
7415,137,19,338,71,2024-09-07
7416,195,28,192,28,2023-12-06
7417,198,32,604,84,2024-02-24
7418,205,7,152,95,2024-06-19
7419,189,23,450,57,2023-02-07
7420,245,20,236,87,2023-04-19
7421,19,12,185,95,2024-05-25
7422,277,28,980,38,2023-09-29
7423,154,35,455,103,2024-03-06
7424,301,25,257,46,2023-10-06
7425,198,7,408,132,2023-03-18
7426,130,10,722,104,2023-10-11
7427,236,2,777,37,2024-09-04
7428,66,32,837,57,2023-03-05
7429,309,24,487,36,2024-09-25
7430,9999,999,-47,82,2024-12-07
7431,247,31,439,27,2023-04-02
7432,213,29,252,123,2024-10-19
7433,37,12,501,142,2024-04-04
7434,54,16,132,27,2023-08-03
7435,151,24,211,47,2024-04-15
7436,296,13,105,47,2024-04-29
7437,119,29,404,46,2024-02-28
7438,1,18,935,113,2023-02-16
7439,251,23,69,107,2024-03-26
7440,190,11,0,127,2024-12-23
7441,41,30,733,59,2024-08-08
7442,328,22,163,79,2023-03-07
7443,356,23,555,143,2024-05-27
7444,194,2,668,26,2024-04-04
7445,146,12,709,122,2024-09-27
7446,204,35,548,80,2023-08-30
7447,254,27,183,71,2024-09-11
7448,346,22,102,37,2023-11-14
7449,70,12,616,58,2023-05-27
7450,62,3,611,112,2023-05-28
7451,195,18,324,131,2023-11-27
7452,256,11,191,40,2024-12-02
7453,257,28,653,22,2023-07-29
7454,215,20,109,53,2023-01-25
7455,99,11,993,64,2023-12-28
7456,288,6,543,121,2024-01-15
7457,146,14,39,101,2023-01-16
7458,15,24,533,26,2023-02-21
7459,139,18,318,27,2024-06-25
7460,217,32,109,120,2024-05-30
7461,225,11,765,139,2023-11-04
