order_id,customer_id,store_id,order_date,payment_method,order_status,discount_pct,total_amount_inr
27536,3746,27,2023-12-29,Credit Card,Completed,0,16172.18
27537,1235,15,2023-09-15,Debit Card,Returned,10,9498.02
27538,4930,9,2023-10-14,Net Banking,Completed,25,21713.17
27539,1543,13,2023-08-16,Debit Card,Completed,0,6272.86
27540,949,23,2024-02-18,UPI,Completed,10,7823.3
27541,3531,33,2024-05-16,Debit Card,Completed,5,19960.09
27542,3749,33,2024-11-13,Debit Card,Cancelled,0,2226.97
27543,2112,32,2023-10-19,UPI,Completed,0,19787.96
27544,1497,3,2024-11-06,Cash,Completed,5,2804.81
27545,4837,35,2023-02-01,Credit Card,Completed,20,13337.6
27546,3513,1,2024-11-01,Credit Card,Completed,0,3275.01
27547,1737,17,2023-02-01,Credit Card,Completed,15,7800.18
27548,3253,26,2024-03-04,UPI,Returned,0,21623.42
27549,4022,26,2024-06-27,Cash,Completed,0,15345.13
27550,953,33,2024-11-18,Wallet,Pending,20,9070.08
27551,4267,22,2023-06-21,Debit Card,Completed,0,16227.77
27552,99999,999,2023-09-20,Credit Card,Completed,144,-18178.18
27553,4946,17,2024-09-15,Credit Card,Completed,10,22150.89
27554,5161,32,2024-03-15,UPI,Completed,20,811.56
27555,3992,4,2024-02-01,UPI,Cancelled,0,20356.46
27556,2653,31,2024-12-12,UPI,Pending,5,22482.22
27557,758,28,2023-03-08,Debit Card,Completed,20,9782.53
27558,1046,21,2023-01-28,Wallet,Completed,0,24914.85
27559,4864,17,2023-03-18,Cash,Completed,10,4799.05
27560,376,35,2024-03-28,Cash,Completed,5,10242.6
27561,2201,17,2024-12-05,Wallet,Completed,10,17276.27
27562,5421,35,2023-06-14,Cash,Completed,97,-19516.03
27563,1097,5,2024-12-12,Debit Card,Completed,15,3576.69
27564,298,33,2024-04-05,Credit Card,Completed,25,
27565,3590,8,2024-03-19,UPI,Completed,0,
27566,799,19,2023-05-24,Debit Card,Completed,15,21671.28
27567,4137,34,2024-07-31,Wallet,Completed,0,21945.52
27568,522,29,2024-09-16,Net Banking,Completed,0,16651.29
27569,99999,999,2024-03-07,UPI,Completed,115,-24365.57
27570,2353,11,2024-03-04,UPI,Completed,20,20330.1
27571,2252,21,2024-05-07,Debit Card,Completed,0,18649.89
27572,90,18,2024-04-16,Cash,Completed,5,16252.71
27573,2506,16,2023-12-28,Cash,Completed,0,7459.62
27574,5570,4,2023-07-27,Debit Card,Completed,0,15799.23
27575,259,30,2024-07-10,Credit Card,Completed,100,-4889.35
27576,2589,32,2024-05-07,Credit Card,Completed,15,5931.8
27577,5950,34,2023-05-28,UPI,Completed,5,9139.38
27578,244,21,2024-05-06,UPI,Completed,106,-12402.04
27579,415,14,2024-05-30,UPI,Pending,0,14421.69
27580,2687,3,2024-08-14,Cash,Completed,10,14709.33
27581,4585,20,2024-03-23,Credit Card,Completed,15,19101.56
27582,3282,17,2023-02-03,UPI,Completed,5,14493.64
27583,5204,21,2024-04-14,Debit Card,Completed,0,8073.22
27584,4812,17,2023-03-06,Cash,Completed,0,19455.34
27585,1588,30,2023-02-25,Credit Card,Completed,0,14471.2
27586,99999,999,2023-07-04,Wallet,Completed,149,-1179.49
27587,99999,999,2024-07-12,Wallet,Completed,85,-19165.39
27588,317,24,2023-09-24,Cash,Completed,5,17640.81
27589,4800,4,2024-12-19,Wallet,Completed,15,193.44
27590,372,5,2023-04-05,Debit Card,Completed,0,22386.61
27591,949,3,2023-03-10,Wallet,Completed,0,16815.34
27592,295,1,2024-10-09,Debit Card,Completed,10,10706.93
27593,1903,20,2023-03-30,Cash,Completed,5,5123.54
27594,747,8,2024-10-29,UPI,Completed,15,21661.02
27595,2920,9,2023-03-17,Net Banking,Completed,25,16746.43
27596,2611,34,2023-08-07,Credit Card,Completed,0,16543.87
27597,5419,33,2023-11-15,Wallet,Completed,0,8601.12
27598,2803,26,2024-11-10,Cash,Completed,15,9436.49
27599,2458,20,2024-10-19,Wallet,Completed,0,17083.88
27600,3917,17,2023-04-26,UPI,Returned,10,9502.42
27601,246,16,2023-01-26,Debit Card,Completed,5,15541.2
27602,1448,29,2024-08-15,Cash,Completed,15,14157.36
27603,4180,7,2023-09-21,UPI,Cancelled,0,1781.51
27604,1895,4,2023-05-18,Credit Card,Completed,15,5113.96
27605,4303,9,2023-09-10,Net Banking,Returned,10,21570.55
27606,5911,24,2024-03-27,Cash,Completed,0,9532.15
27607,5828,18,2024-04-19,Credit Card,Completed,15,6306.48
27608,658,15,2023-09-24,Debit Card,Completed,0,23695.34
27609,1079,9,2023-04-03,UPI,Completed,15,14164.47
27610,5063,34,2024-07-21,Debit Card,Completed,15,18831.82
27611,896,27,2024-07-11,Debit Card,Completed,20,2612.11
27612,2407,26,2023-03-03,Net Banking,Completed,0,3470.34
27613,3742,18,2024-10-07,Credit Card,Returned,0,19219.56
27614,99999,999,2024-03-23,Cash,Pending,90,-4653.81
27615,4531,25,2023-10-11,Debit Card,Completed,0,
27616,4948,25,2023-10-04,Wallet,Completed,5,2498.04
27617,424,9,2024-08-24,Wallet,Completed,25,19444.72
27618,2408,17,2023-01-01,Cash,Completed,15,21372.59
27619,2351,14,2024-04-05,Cash,Completed,0,12609.93
27620,3901,19,2024-01-19,Debit Card,Completed,96,-11330.81
27621,4469,11,2023-01-17,Wallet,Completed,0,862.78
27622,5725,18,2023-01-15,UPI,Completed,0,2412.63
27623,4406,13,2024-01-20,Cash,Returned,10,24677.26
27624,4070,12,2023-09-18,Wallet,Completed,0,18315.42
27625,2499,11,2024-02-05,Credit Card,Pending,0,13370.67
27626,2663,28,2024-10-10,Debit Card,Completed,20,4311.3
27627,3632,33,2023-10-07,UPI,Cancelled,15,3686.61
27628,343,1,2024-03-15,UPI,Cancelled,0,24352.49
27629,5799,20,2024-08-31,Wallet,Completed,0,24883.01
27630,1963,8,2024-02-28,Debit Card,Completed,0,24913.32
27631,5723,29,2024-06-21,Net Banking,Completed,15,1546.99
27632,980,16,2024-06-14,Debit Card,Completed,10,8125.11
27633,1112,23,2023-05-18,Debit Card,Completed,5,4903.79
27634,5493,21,2023-04-30,Cash,Cancelled,0,16809.38
27635,150,1,2024-03-31,Cash,Completed,25,13805.09
27636,5765,33,2023-02-21,Credit Card,Completed,0,13982.69
27637,3338,17,2023-08-30,Wallet,Completed,0,23900.96
27638,2651,20,2023-05-01,Credit Card,Completed,0,11648.36
27639,3905,29,2023-07-19,Debit Card,Completed,0,15340.81
27640,1780,7,2023-07-28,Cash,Returned,5,11911.15
27641,5977,11,2024-08-02,Wallet,Completed,25,11119.12
27642,5393,33,2024-02-23,UPI,Completed,20,13105.07
27643,730,13,2024-07-22,Cash,Completed,0,23640.95
27644,3983,18,2024-02-22,Cash,Completed,25,8714.33
27645,1135,20,2024-08-06,Cash,Completed,0,5709.7
27646,3940,29,2023-04-05,Credit Card,Completed,10,15884.58
27647,99999,999,2024-05-20,UPI,Completed,146,-24397.72
27648,1934,32,2024-11-27,Wallet,Completed,0,1053.25
27649,3582,9,2023-08-13,Credit Card,Completed,5,21347.64
27650,3101,10,2023-04-27,UPI,Completed,0,13860.58
27651,1816,23,2024-02-22,Net Banking,Completed,0,20108.0
27652,3284,34,2024-03-29,Net Banking,Completed,10,13618.85
27653,4028,16,2024-06-30,Cash,Completed,0,2539.37
27654,35,16,2023-08-21,Debit Card,Completed,0,19138.9
27655,5549,21,2023-12-12,Net Banking,Completed,10,5583.24
27656,1751,3,2024-03-06,Wallet,Pending,10,1470.46
27657,1535,18,2024-09-28,Net Banking,Completed,25,11908.45
27658,4097,9,2024-09-01,Credit Card,Completed,0,13881.35
27659,4819,9,2023-10-18,Net Banking,Completed,0,9373.05
27660,4862,31,2024-12-29,Cash,Completed,0,7774.79
27661,5605,33,2024-12-22,Debit Card,Completed,25,3963.48
27662,775,35,2023-08-15,Cash,Completed,0,12096.65
27663,3806,35,2023-03-13,UPI,Completed,0,9020.88
27664,4426,22,2024-11-19,Net Banking,Completed,15,23878.59
27665,3580,27,2024-09-04,Cash,Completed,15,5931.44
27666,5860,13,2024-05-02,Wallet,Completed,0,1171.03
27667,361,12,2024-07-09,Credit Card,Completed,5,18652.02
27668,1279,25,2024-02-12,Wallet,Completed,25,14863.91
27669,1851,22,2023-08-24,Credit Card,Completed,0,16977.16
27670,446,34,2023-09-16,Wallet,Returned,10,20984.99
27671,3372,14,2023-01-10,Cash,Completed,0,23772.53
27672,4283,13,2024-02-10,Wallet,Completed,10,16389.92
27673,641,6,2023-09-13,UPI,Returned,15,9066.48
27674,2956,23,2023-11-07,Wallet,Completed,0,7320.24
27675,2035,31,2024-07-28,Debit Card,Completed,10,18694.69
27676,2053,13,2024-01-23,UPI,Completed,25,16280.6
27677,4655,1,2023-08-17,Wallet,Completed,0,5912.73
27678,577,20,2023-10-14,Net Banking,Completed,0,13993.87
27679,4862,33,2024-05-24,Cash,Completed,15,10609.33
27680,1195,6,2023-04-23,Cash,Completed,0,5455.76
27681,99999,999,2023-11-19,Debit Card,Completed,118,-2232.03
27682,99999,999,2023-03-04,UPI,Completed,119,-11182.18
27683,59,4,2024-07-29,Wallet,Returned,10,21427.66
27684,2360,7,2023-10-27,Debit Card,Completed,0,18243.02
27685,5311,11,2023-03-18,Wallet,Completed,0,21472.68
27686,1640,8,2023-10-15,Cash,Completed,10,14613.18
27687,2266,29,2023-03-11,UPI,Returned,0,706.9
27688,4260,16,2023-08-05,Wallet,Returned,10,4139.6
27689,515,29,2023-01-12,Debit Card,Completed,15,19059.44
27690,5422,13,2023-06-08,Debit Card,Cancelled,15,23031.21
27691,287,5,2024-11-22,UPI,Completed,10,16557.76
27692,99999,999,2023-07-03,Credit Card,Completed,114,-11822.72
27693,1249,16,2024-06-05,Wallet,Cancelled,25,24193.15
27694,3775,14,2023-08-12,Debit Card,Cancelled,5,
27695,23,15,2023-11-20,Net Banking,Returned,20,3137.33
27696,5370,17,2023-01-01,UPI,Cancelled,20,15589.67
27697,5420,8,2024-08-29,Cash,Completed,15,19352.13
27698,1589,3,2023-09-18,Wallet,Completed,20,6325.23
27699,2071,18,2023-02-04,Net Banking,Completed,0,16376.37
27700,3847,26,2024-08-11,Wallet,Cancelled,0,11990.46
27701,5841,3,2024-02-03,UPI,Completed,15,4783.0
27702,293,35,2024-08-13,Debit Card,Completed,10,16659.02
27703,2406,4,2024-11-28,Net Banking,Completed,20,19059.61
27704,5173,17,2023-11-10,Net Banking,Completed,5,4103.22
27705,1825,35,2023-03-16,Wallet,Completed,5,5418.63
27706,3093,27,2024-10-20,UPI,Pending,10,24877.81
27707,1181,3,2023-02-09,Credit Card,Completed,0,3301.17
27708,4442,17,2024-06-26,Wallet,Completed,15,22067.26
27709,908,7,2023-11-28,Debit Card,Completed,5,4941.39
27710,722,16,2024-03-06,Wallet,Completed,0,22959.03
27711,2351,34,2023-09-29,Credit Card,Completed,20,17183.38
27712,4001,7,2023-08-31,UPI,Completed,0,1804.03
27713,901,35,2024-04-21,UPI,Completed,10,12099.07
27714,4545,26,2023-10-26,Cash,Completed,15,21390.68
27715,5837,9,2024-03-24,UPI,Completed,25,11440.91
27716,5318,29,2024-02-04,Debit Card,Completed,0,13996.42
27717,3857,17,2024-11-19,Net Banking,Completed,10,18503.38
27718,2615,27,2024-10-08,Debit Card,Cancelled,0,18382.64
27719,413,21,2024-01-08,Credit Card,Completed,10,13692.24
27720,2275,18,2023-01-13,Debit Card,Completed,0,11149.09
27721,5762,15,2023-10-21,Net Banking,Returned,5,3701.2
27722,2394,19,2024-06-12,Net Banking,Completed,25,16563.23
27723,2206,32,2023-07-27,UPI,Completed,10,10762.16
27724,5594,4,2024-03-05,UPI,Completed,25,5473.03
27725,99999,999,2023-05-11,Debit Card,Completed,100,-20637.61
27726,2624,35,2024-10-13,Net Banking,Completed,0,23773.77
27727,5022,22,2024-11-03,Cash,Completed,20,5896.75
27728,227,33,2024-02-15,Cash,Completed,0,16499.16
27729,2105,21,2023-10-29,Wallet,Completed,25,19174.01
27730,1869,28,2024-01-01,UPI,Completed,10,18596.62
27731,3589,6,2023-07-16,Debit Card,Completed,10,9468.51
27732,3384,30,2023-07-17,UPI,Completed,20,22785.38
27733,3180,9,2023-05-13,Credit Card,Completed,15,24804.4
27734,2836,14,2023-02-02,Cash,Completed,25,4215.57
27735,4182,12,2024-06-10,Cash,Completed,25,24460.74
27736,1011,11,2023-02-22,Cash,Completed,25,8606.89
27737,2738,24,2023-05-26,Credit Card,Pending,0,3177.61
27738,5076,31,2023-08-29,Net Banking,Completed,20,24720.58
27739,3239,35,2024-11-13,Debit Card,Completed,25,20565.93
27740,2260,24,2023-07-30,Debit Card,Completed,128,-10901.82
27741,3806,20,2023-10-15,Wallet,Completed,15,6571.2
27742,5718,32,2024-04-03,Wallet,Completed,0,18974.22
27743,2659,3,2023-08-19,UPI,Cancelled,20,8655.93
27744,1878,8,2023-05-18,Debit Card,Completed,0,22625.32
27745,3697,8,2024-01-22,Net Banking,Completed,10,22011.14
27746,1071,19,2024-12-06,Cash,Completed,25,24131.15
27747,4077,32,2023-11-06,Net Banking,Cancelled,20,14988.94
27748,5652,23,2023-06-13,UPI,Completed,15,12707.88
27749,746,13,2023-09-23,Cash,Completed,15,6267.58
27750,73,18,2023-03-03,Cash,Completed,0,5721.48
27751,1909,4,2024-06-03,UPI,Completed,0,15113.15
27752,5320,19,2023-05-01,UPI,Returned,20,10665.27
27753,1486,20,2024-10-03,Credit Card,Completed,0,1936.77
27754,5208,23,2024-09-10,UPI,Cancelled,0,5178.63
27755,1316,19,2024-10-18,Wallet,Returned,0,16575.46
27756,5689,26,2023-08-30,Credit Card,Completed,5,18671.17
27757,99999,999,2024-03-01,Net Banking,Completed,83,-17073.09
27758,1741,33,2024-01-05,Net Banking,Completed,15,23182.91
27759,5598,22,2024-02-10,UPI,Completed,25,9337.95
27760,4863,35,2023-12-19,Credit Card,Completed,25,22327.3
27761,104,33,2024-05-26,Wallet,Completed,0,11922.46
27762,1721,17,2023-07-02,Cash,Completed,20,4901.62
27763,4659,20,2024-12-03,Credit Card,Completed,10,
27764,24,30,2023-06-21,Wallet,Completed,0,8788.4
27765,707,2,2023-04-02,Wallet,Completed,10,16880.81
27766,2368,9,2024-08-19,Debit Card,Completed,0,21188.21
27767,4954,33,2024-09-18,Credit Card,Completed,0,19329.12
27768,3589,34,2023-12-03,Debit Card,Completed,136,-6088.79
27769,25,20,2024-11-04,UPI,Returned,20,24329.4
27770,3855,6,2023-05-16,Wallet,Completed,20,6952.79
27771,2437,4,2023-05-12,UPI,Completed,0,24022.33
27772,1972,8,2023-11-01,Wallet,Completed,0,14622.29
27773,150,11,2024-12-06,Wallet,Pending,15,
27774,2910,31,2023-02-08,UPI,Returned,20,6218.97
27775,2885,16,2023-03-04,Credit Card,Pending,25,2210.75
27776,3972,11,2023-10-21,Wallet,Completed,5,17967.45
27777,523,23,2024-08-29,Debit Card,Completed,10,21819.01
27778,2101,29,2024-02-06,UPI,Completed,5,21664.46
27779,4734,1,2023-12-08,Cash,Completed,0,11993.4
27780,5256,2,2023-05-27,Cash,Completed,10,4072.17
27781,3226,28,2024-12-12,Net Banking,Completed,0,16822.16
27782,4935,34,2023-08-01,Credit Card,Pending,20,3761.14
27783,3262,17,2024-03-19,Cash,Completed,5,
27784,1857,15,2024-12-20,Credit Card,Completed,25,17268.88
27785,3860,33,2024-06-02,Wallet,Completed,10,18245.15
27786,2089,34,2024-01-23,Credit Card,Returned,0,23238.1
27787,5378,7,2023-01-08,UPI,Completed,15,14687.1
27788,5210,19,2023-08-06,Cash,Completed,0,19084.68
27789,4534,11,2024-05-22,Credit Card,Completed,0,10808.32
27790,1781,32,2023-03-16,Cash,Returned,20,23250.58
27791,4881,2,2024-07-03,Credit Card,Completed,25,
27792,5195,35,2023-01-18,Debit Card,Completed,25,2460.23
27793,5739,27,2023-10-07,UPI,Completed,10,20403.74
27794,3551,1,2023-12-29,UPI,Completed,20,23262.91
27795,5687,11,2024-05-07,Wallet,Completed,15,2613.78
27796,4831,10,2023-10-06,Wallet,Completed,0,12209.55
27797,732,30,2024-03-01,Wallet,Completed,15,20632.9
27798,1609,7,2023-04-30,UPI,Completed,25,5547.73
27799,3784,33,2024-04-04,UPI,Completed,15,6742.88
27800,815,35,2024-01-29,Debit Card,Completed,0,5585.75
27801,5095,13,2023-09-28,Net Banking,Cancelled,25,
27802,3874,9,2023-10-11,Wallet,Completed,0,11885.37
27803,853,20,2023-01-04,Cash,Completed,20,12214.42
27804,2820,3,2023-02-09,Net Banking,Completed,0,4650.26
27805,4832,6,2024-04-28,Credit Card,Completed,0,23473.35
27806,3332,10,2023-12-05,Debit Card,Completed,20,15065.87
27807,917,34,2024-11-26,Debit Card,Completed,0,2323.61
27808,5465,8,2024-12-29,Net Banking,Completed,0,19030.78
27809,2675,20,2023-04-24,Cash,Completed,20,24797.07
27810,5044,7,2024-11-22,Wallet,Completed,10,11753.49
27811,2372,30,2023-01-09,UPI,Returned,15,10124.79
27812,5396,7,2023-06-10,Wallet,Completed,15,6721.7
27813,5572,2,2024-06-12,Credit Card,Completed,15,17146.21
27814,3727,7,2024-07-12,Debit Card,Cancelled,10,13440.47
27815,3839,27,2024-08-04,Credit Card,Completed,0,7548.5
27816,1352,31,2023-11-13,Debit Card,Completed,25,12735.52
27817,51,30,2024-01-08,Credit Card,Completed,25,17594.39
27818,5733,5,2023-10-10,Cash,Completed,0,14178.51
27819,2457,6,2024-08-26,Credit Card,Completed,20,2739.78
27820,5450,7,2024-07-25,Net Banking,Completed,0,20402.02
27821,4091,31,2023-03-20,UPI,Completed,0,22432.57
27822,5185,32,2023-06-01,Credit Card,Completed,0,21060.07
27823,5003,33,2024-05-30,Net Banking,Completed,5,10095.02
27824,5955,23,2023-07-04,UPI,Returned,5,17408.43
27825,5384,21,2023-02-13,Debit Card,Completed,10,20263.12
27826,3734,20,2023-08-29,Credit Card,Pending,5,18598.4
27827,1895,17,2024-04-21,Credit Card,Completed,20,22133.15
27828,5439,17,2024-03-01,Credit Card,Returned,15,5583.17
27829,469,12,2023-10-27,Credit Card,Completed,25,7145.44
27830,1774,35,2024-12-07,Net Banking,Completed,10,4678.46
27831,3523,3,2023-09-17,Debit Card,Completed,25,15160.12
27832,3176,10,2024-08-04,Debit Card,Pending,5,9845.6
27833,651,27,2023-02-16,Net Banking,Completed,5,4280.93
27834,1786,29,2023-08-21,UPI,Completed,0,2053.53
27835,4450,5,2024-09-01,Cash,Returned,0,8384.98
27836,861,2,2024-03-11,Debit Card,Completed,134,-24212.12
27837,1916,15,2023-03-12,Credit Card,Completed,0,2512.69
27838,1998,23,2024-08-09,UPI,Completed,25,13047.71
27839,1321,15,2023-03-19,Credit Card,Completed,10,19128.51
27840,1229,5,2024-11-29,Net Banking,Completed,0,20837.96
27841,388,18,2024-12-06,Wallet,Completed,20,17148.8
27842,4245,20,2023-06-06,Net Banking,Completed,15,
27843,1484,32,2023-07-23,Credit Card,Completed,0,2175.51
27844,5664,13,2023-07-14,UPI,Completed,20,12754.73
27845,3076,31,2024-09-07,Wallet,Completed,5,12199.33
27846,2300,3,2023-09-09,Debit Card,Completed,0,12812.26
27847,304,20,2023-11-13,UPI,Cancelled,5,20797.76
27848,4197,1,2024-12-06,Credit Card,Completed,25,6223.43
27849,720,17,2024-09-12,UPI,Completed,0,4523.52
27850,3368,33,2024-11-25,Wallet,Completed,25,270.52
27851,2690,17,2024-05-13,Credit Card,Completed,20,13557.65
27852,2800,11,2024-05-10,UPI,Completed,15,5664.59
27853,3304,11,2024-07-13,Wallet,Returned,0,7011.84
27854,5025,23,2024-02-29,Wallet,Cancelled,25,
27855,1166,16,2023-06-19,UPI,Returned,0,19480.47
27856,2405,19,2023-02-15,Wallet,Completed,0,
27857,2158,12,2023-02-21,Net Banking,Completed,15,11985.91
27858,4467,17,2023-12-27,Debit Card,Completed,20,16264.03
27859,3422,18,2024-12-26,UPI,Completed,15,8044.13
27860,5861,8,2023-02-26,Debit Card,Completed,0,10773.38
27861,1060,5,2023-01-17,Wallet,Completed,10,5821.9
27862,2107,8,2023-03-27,UPI,Completed,20,18944.15
27863,853,1,2023-12-16,Wallet,Completed,5,20781.76
27864,2276,33,2023-10-29,UPI,Completed,25,22011.95
27865,4658,7,2024-07-22,Cash,Completed,5,5680.3
27866,5134,10,2023-08-12,Debit Card,Completed,0,1457.8
27867,2790,31,2024-11-30,Cash,Returned,0,3437.52
27868,3518,14,2024-01-04,Cash,Completed,0,3152.85
27869,2025,29,2023-06-16,Wallet,Completed,5,13709.27
27870,5259,27,2023-03-15,Cash,Completed,0,11494.72
27871,806,4,2024-09-14,Wallet,Completed,10,24510.57
27872,2361,23,2024-05-01,Net Banking,Completed,0,4311.67
27873,3348,24,2024-10-09,UPI,Completed,20,16860.1
27874,5729,23,2024-12-18,Net Banking,Completed,0,18230.28
27875,5637,13,2024-12-01,Debit Card,Completed,133,-17410.17
27876,4575,21,2023-01-04,Net Banking,Completed,20,19660.26
27877,1822,12,2024-05-12,Wallet,Completed,5,15329.13
27878,5726,29,2023-12-30,Debit Card,Completed,15,7376.96
27879,524,32,2024-06-03,Credit Card,Completed,0,6031.81
27880,5373,20,2024-02-04,Cash,Completed,10,9169.89
27881,1915,32,2024-08-08,Credit Card,Completed,25,13380.34
27882,5854,26,2024-03-28,Wallet,Completed,15,9087.48
27883,1921,3,2023-07-28,Credit Card,Completed,5,4507.29
27884,3975,19,2024-07-08,Credit Card,Completed,0,16575.45
27885,1956,27,2024-12-23,Net Banking,Completed,20,24862.59
27886,2199,25,2023-04-02,Credit Card,Completed,5,5332.23
27887,2642,27,2024-10-02,Debit Card,Completed,25,4796.56
27888,3990,23,2023-05-26,Credit Card,Completed,10,18830.09
27889,4072,21,2024-02-10,Credit Card,Completed,5,
27890,4429,34,2023-06-09,Credit Card,Completed,20,7045.71
27891,514,13,2024-07-23,UPI,Completed,10,12178.72
27892,24,5,2024-04-04,Wallet,Completed,0,853.71
27893,398,31,2024-04-26,Credit Card,Pending,0,1474.75
27894,3857,22,2023-08-04,UPI,Completed,15,5542.44
27895,1113,33,2024-09-06,Wallet,Completed,20,2274.66
27896,4878,30,2024-03-22,UPI,Completed,5,11275.53
27897,4112,5,2023-03-31,Cash,Completed,0,3462.9
27898,5403,29,2023-09-01,UPI,Completed,10,5496.08
27899,2273,15,2024-05-09,Wallet,Completed,5,18057.56
27900,5881,31,2023-12-27,Debit Card,Completed,5,12854.57
27901,786,6,2024-02-14,Credit Card,Pending,0,1562.08
27902,4295,13,2024-06-12,Cash,Completed,10,14003.55
27903,4251,9,2024-12-26,Debit Card,Completed,0,19743.41
27904,4488,8,2023-07-13,Credit Card,Completed,20,8152.53
27905,1772,19,2024-05-18,Debit Card,Returned,0,16241.51
27906,930,8,2024-06-27,Net Banking,Completed,10,22615.14
27907,3306,20,2024-11-17,UPI,Completed,5,17681.25
27908,1697,32,2023-07-25,Net Banking,Completed,0,16748.88
27909,2433,15,2023-04-18,Net Banking,Completed,0,1010.58
27910,5220,34,2024-12-03,Cash,Completed,25,18456.48
27911,3186,3,2023-01-08,Wallet,Cancelled,0,5841.76
27912,2282,8,2024-10-18,Net Banking,Returned,20,8194.23
27913,400,17,2023-07-13,Credit Card,Completed,15,17249.82
27914,3753,21,2024-03-05,Debit Card,Completed,10,15044.0
27915,1649,27,2024-09-09,Cash,Completed,15,17941.62
27916,99999,999,2023-01-04,Wallet,Completed,83,-9382.61
27917,4304,29,2024-11-17,Cash,Completed,25,4235.82
27918,4820,1,2024-02-19,Wallet,Completed,0,6408.29
27919,4555,3,2024-11-18,UPI,Completed,15,23394.32
27920,4004,16,2024-06-05,UPI,Pending,5,20537.18
27921,5203,4,2024-06-12,UPI,Completed,10,7713.09
27922,1362,35,2023-06-20,Net Banking,Completed,15,453.02
27923,3211,22,2024-09-14,UPI,Completed,0,17953.05
27924,2997,15,2023-10-15,UPI,Completed,10,4679.32
27925,107,25,2024-07-25,Debit Card,Cancelled,20,16777.27
27926,1546,9,2024-01-03,Net Banking,Completed,144,
27927,2168,1,2023-03-06,Wallet,Completed,10,11315.3
27928,4948,10,2023-06-03,UPI,Completed,0,14930.8
27929,1931,24,2023-01-09,UPI,Returned,0,20020.82
27930,3916,10,2023-10-22,Net Banking,Completed,5,21500.55
27931,1536,35,2024-01-22,Credit Card,Cancelled,10,23843.27
27932,3142,15,2024-12-26,Debit Card,Pending,0,18417.19
27933,4481,11,2023-01-26,UPI,Returned,10,18217.1
27934,3354,26,2023-12-07,Credit Card,Completed,15,7209.76
27935,1078,2,2023-08-07,Net Banking,Completed,0,23040.36
27936,5701,27,2024-06-29,Net Banking,Completed,0,24508.99
27937,2636,16,2024-06-30,UPI,Completed,0,2745.87
27938,5443,27,2024-02-27,Credit Card,Completed,0,409.34
27939,4856,6,2023-09-04,Net Banking,Completed,5,10015.34
27940,2455,4,2024-03-03,Net Banking,Completed,5,169.29
27941,2965,14,2023-05-27,Credit Card,Completed,15,256.21
27942,1950,19,2024-07-16,UPI,Completed,25,8248.94
27943,2616,4,2023-04-14,Cash,Cancelled,5,23878.83
27944,5787,6,2023-05-16,UPI,Completed,0,6719.28
27945,4235,13,2023-10-12,Debit Card,Returned,10,1762.27
27946,2143,7,2024-05-07,Debit Card,Completed,25,17154.24
27947,2886,18,2023-05-01,Wallet,Completed,0,15105.11
27948,2879,13,2023-05-19,Credit Card,Completed,25,16857.09
27949,4530,22,2023-05-28,Debit Card,Returned,0,9226.19
27950,1048,1,2024-02-26,Wallet,Completed,0,1931.69
27951,2261,3,2024-05-09,Net Banking,Returned,20,8007.28
27952,514,19,2024-11-16,Cash,Completed,25,24824.79
27953,241,27,2023-09-14,Cash,Completed,0,11231.29
27954,5199,6,2023-06-09,Wallet,Completed,10,
27955,99999,999,2023-02-09,Wallet,Completed,148,-6809.12
27956,782,12,2023-12-27,Credit Card,Completed,0,10876.24
27957,2631,30,2024-03-25,UPI,Completed,15,14205.32
27958,5912,24,2023-08-18,Wallet,Completed,5,5590.2
27959,35,32,2023-11-26,Cash,Completed,25,2192.99
27960,3406,5,2023-04-06,Net Banking,Completed,0,19022.27
27961,5863,25,2023-09-17,Cash,Completed,15,5350.69
27962,2669,26,2024-04-09,Net Banking,Pending,15,4357.29
27963,5409,16,2023-05-29,UPI,Completed,0,14719.34
27964,2895,35,2023-01-27,UPI,Returned,5,9349.94
27965,641,7,2023-12-21,Cash,Returned,15,15621.1
27966,3584,10,2023-11-17,UPI,Completed,10,9380.18
27967,860,31,2023-10-18,UPI,Completed,0,2740.48
27968,3086,35,2023-03-26,Wallet,Completed,25,
27969,3313,12,2023-03-18,Cash,Completed,5,13202.85
27970,4320,17,2024-08-05,Credit Card,Pending,5,22181.74
27971,4495,19,2023-04-04,Cash,Completed,0,12926.1
27972,585,17,2023-11-08,Credit Card,Returned,15,16491.75
27973,1165,10,2023-07-18,Cash,Completed,0,21904.66
27974,2299,14,2023-12-13,Debit Card,Returned,20,2438.75
27975,4105,30,2023-04-15,Wallet,Completed,10,8707.44
27976,1674,22,2024-10-25,Cash,Completed,5,17988.97
27977,1849,6,2023-07-15,Net Banking,Completed,5,15509.75
27978,4804,26,2023-11-11,Cash,Returned,10,10570.85
27979,108,22,2023-02-22,Debit Card,Completed,0,6738.48
27980,3509,10,2023-08-15,Debit Card,Completed,10,19594.2
27981,2175,22,2024-10-06,Credit Card,Cancelled,10,22354.36
27982,1007,10,2023-11-11,UPI,Completed,20,16609.68
27983,2043,20,2023-08-17,Credit Card,Completed,10,3139.7
27984,2937,8,2024-07-23,Wallet,Completed,25,17072.11
27985,1034,3,2023-01-18,UPI,Completed,5,21485.61
27986,4109,32,2024-10-05,Net Banking,Completed,5,13842.91
