movement_id,product_id,store_id,movement_type,quantity,movement_date,reference_order_id
23099,204,20,IN,220,2024-01-22,
23100,82,21,OUT,466,2023-07-15,23848
23101,145,16,OUT,347,2024-02-06,19506
23102,40,3,IN,320,2023-03-02,
23103,121,4,IN,14,2023-04-05,
23104,51,29,OUT,159,2023-06-25,10988
23105,301,16,OUT,109,2023-04-10,1173
23106,156,11,OUT,162,2023-10-03,16281
23107,85,8,OUT,333,2024-04-06,3248
23108,51,26,OUT,190,2024-02-20,17474
23109,215,14,IN,147,2023-06-14,
23110,335,14,OUT,150,2023-03-06,8911
23111,304,34,IN,474,2024-10-28,
23112,65,1,IN,18,2024-09-24,
23113,237,22,OUT,386,2023-03-06,27218
23114,230,27,IN,366,2023-06-28,
23115,206,33,OUT,170,2024-07-27,19766
23116,180,13,IN,195,2024-01-03,
23117,342,4,IN,66,2024-02-17,
23118,23,27,OUT,116,2023-05-21,29896
23119,214,19,IN,290,2023-04-03,
23120,10,34,OUT,438,2023-03-04,28404
23121,107,20,OUT,290,2024-04-09,7701
23122,8888,888,OUT,0,2024-11-08,888888
23123,30,12,OUT,23,2024-03-22,13361
23124,263,18,IN,442,2024-03-25,
23125,94,9,OUT,116,2024-01-15,27744
23126,82,29,OUT,175,2024-12-19,10723
23127,263,6,OUT,136,2023-08-24,8554
23128,150,12,OUT,322,2024-12-15,1087
23129,80,23,OUT,285,2023-11-14,16374
23130,19,7,OUT,162,2023-02-12,20910
23131,216,17,IN,234,2023-07-01,
23132,322,13,IN,425,2024-12-07,
23133,133,6,IN,138,2023-10-16,
23134,322,3,IN,41,2024-10-16,
23135,300,27,OUT,389,2023-10-21,12224
23136,157,25,OUT,88,2023-05-25,14387
23137,191,25,IN,338,2023-02-11,
23138,298,21,IN,438,2024-02-17,
23139,226,21,OUT,310,2023-09-21,7819
23140,317,31,OUT,167,2023-06-01,3759
23141,219,1,OUT,248,2024-07-12,12776
23142,88,3,OUT,59,2024-11-17,13151
23143,52,14,IN,418,2023-02-01,
23144,342,16,OUT,419,2024-10-16,415
23145,159,17,OUT,282,2024-08-08,24941
23146,235,35,OUT,437,2024-05-08,28816
23147,266,29,OUT,336,2024-11-24,26814
23148,100,12,IN,232,2023-12-23,
23149,228,25,OUT,165,2024-03-25,17058
23150,235,2,IN,345,2024-11-08,
23151,296,22,OUT,57,2024-08-29,9603
23152,152,2,OUT,7,2023-07-12,25819
23153,243,20,IN,438,2023-01-22,
23154,244,28,IN,173,2024-10-08,
23155,71,7,OUT,465,2023-05-14,25132
23156,182,5,OUT,111,2023-01-29,14260
23157,10,6,IN,202,2023-01-25,
23158,311,29,OUT,487,2023-10-02,28959
23159,200,11,IN,399,2023-07-14,
23160,32,25,OUT,262,2023-11-10,10685
23161,186,33,OUT,316,2023-05-02,29648
23162,259,10,IN,120,2023-01-06,
23163,4,17,IN,189,2023-08-05,
23164,32,19,OUT,491,2024-04-15,27417
23165,122,8,OUT,471,2023-01-16,8922
23166,217,5,OUT,276,2023-04-14,15555
23167,151,7,IN,306,2023-04-27,
23168,114,7,OUT,128,2024-01-27,4638
23169,79,29,IN,281,2023-12-10,
23170,31,17,OUT,249,2024-08-03,15450
23171,58,30,OUT,68,2024-06-22,15247
23172,223,10,IN,69,2024-07-16,
23173,87,13,OUT,189,2023-04-28,27608
23174,160,3,IN,33,2024-01-22,
23175,167,24,IN,314,2024-01-11,
23176,263,26,OUT,6,2024-07-12,25047
23177,246,12,IN,394,2024-03-16,
23178,211,15,OUT,275,2023-05-24,27228
23179,121,17,IN,180,2024-06-30,
23180,92,11,OUT,336,2023-03-21,8661
23181,317,21,OUT,91,2024-03-25,29394
23182,100,1,OUT,285,2024-08-18,10769
23183,323,30,IN,225,2023-09-16,
23184,96,1,OUT,47,2023-08-10,11427
23185,132,17,OUT,366,2024-07-15,11251
23186,15,11,OUT,136,2024-07-01,27545
23187,289,26,OUT,362,2024-07-03,10147
23188,288,4,IN,495,2024-06-04,
23189,108,19,OUT,258,2023-11-09,23745
23190,324,26,OUT,90,2023-09-25,12611
23191,57,3,IN,331,2023-12-28,
23192,225,17,OUT,51,2024-01-31,19957
23193,60,13,IN,407,2024-04-27,
23194,198,13,IN,293,2023-12-23,
23195,325,21,OUT,315,2023-09-05,5082
23196,321,17,OUT,409,2023-11-21,21181
23197,119,11,IN,109,2023-05-07,
23198,8888,888,OUT,0,2023-10-16,888888
23199,113,24,OUT,168,2023-01-20,7470
23200,8888,888,OUT,0,2023-08-31,888888
23201,189,30,IN,489,2023-06-19,
23202,13,29,OUT,307,2023-12-09,11632
23203,60,28,OUT,143,2024-06-27,16738
23204,8888,888,OUT,0,2023-05-31,888888
23205,287,6,IN,276,2023-04-02,
23206,211,6,OUT,113,2024-06-10,11077
23207,284,12,OUT,379,2023-01-13,7447
23208,213,11,OUT,97,2023-02-14,13779
23209,250,34,OUT,495,2024-04-05,19415
23210,282,9,IN,108,2023-12-03,
23211,154,5,OUT,247,2023-11-27,17045
23212,274,15,OUT,458,2023-08-02,28896
23213,74,26,IN,4,2023-10-22,
23214,253,29,IN,0,2023-07-29,
23215,90,20,IN,456,2023-09-14,
23216,266,8,IN,98,2024-08-19,
23217,296,31,OUT,91,2024-11-08,27931
23218,196,17,OUT,400,2023-05-06,24284
23219,181,20,OUT,118,2023-04-14,27374
23220,77,14,OUT,39,2023-07-30,1838
23221,138,13,IN,224,2023-08-23,
23222,4,11,IN,452,2024-09-08,
23223,59,15,OUT,123,2023-11-19,1494
23224,244,15,IN,0,2024-12-22,
23225,254,5,OUT,332,2024-07-27,13734
23226,67,32,IN,181,2024-04-30,
23227,121,20,OUT,116,2023-09-19,22523
23228,171,17,OUT,220,2024-06-08,8169
23229,238,26,IN,491,2023-01-10,
23230,321,7,OUT,466,2023-06-11,12670
23231,171,26,OUT,178,2023-06-21,23215
23232,74,20,IN,283,2023-07-28,
23233,117,30,OUT,404,2023-05-14,10384
23234,115,33,IN,0,2023-09-06,
23235,253,6,OUT,158,2023-06-30,22368
23236,4,8,OUT,408,2024-08-30,962
23237,267,29,IN,412,2023-10-30,
23238,111,15,OUT,170,2024-07-07,4125
23239,181,10,OUT,396,2024-12-22,2381
23240,297,1,IN,220,2023-12-08,
23241,262,34,IN,126,2024-12-17,
23242,217,31,OUT,19,2024-10-21,17071
23243,201,3,OUT,51,2023-05-26,11930
23244,240,6,OUT,453,2024-05-12,12577
23245,177,10,OUT,68,2023-09-08,28199
23246,167,20,OUT,0,2023-07-25,12877
23247,296,25,OUT,409,2024-07-27,12438
23248,2,35,IN,327,2023-12-13,
23249,347,33,OUT,39,2024-10-29,2879
23250,324,22,OUT,85,2023-10-22,9975
23251,157,35,OUT,224,2024-10-25,27924
23252,212,33,OUT,432,2024-09-04,8457
23253,179,16,OUT,449,2024-02-12,3700
23254,321,27,OUT,228,2024-09-29,10962
23255,240,32,OUT,274,2024-12-27,28659
23256,101,29,OUT,26,2023-01-16,11207
23257,55,6,IN,473,2023-03-19,
23258,209,34,IN,65,2024-02-09,
23259,125,18,IN,105,2024-01-24,
23260,357,35,OUT,284,2024-04-08,5628
23261,145,23,OUT,391,2023-09-21,20846
23262,23,31,OUT,308,2024-12-09,6792
23263,16,1,OUT,143,2023-06-10,281
23264,194,25,IN,11,2023-09-04,
23265,20,35,IN,410,2024-03-20,
23266,76,6,IN,490,2023-02-12,
23267,342,5,OUT,58,2024-06-12,17481
23268,148,2,OUT,133,2023-11-10,752
23269,20,2,OUT,162,2023-02-15,19603
23270,253,19,OUT,488,2023-07-17,11482
23271,65,13,OUT,406,2024-05-21,19427
23272,130,25,OUT,428,2024-04-03,14390
23273,121,1,OUT,186,2024-11-08,20218
23274,168,4,OUT,467,2024-07-26,16766
23275,249,3,OUT,430,2024-01-14,15374
23276,308,28,IN,263,2024-11-01,
23277,221,24,OUT,29,2023-12-03,3956
23278,187,26,IN,181,2024-10-25,
23279,220,18,IN,33,2023-03-14,
23280,137,20,IN,443,2024-06-29,
23281,179,12,OUT,59,2023-02-05,5531
23282,154,3,OUT,240,2023-10-06,15587
23283,204,13,OUT,240,2024-06-11,15523
23284,141,27,OUT,282,2024-01-17,14587
23285,76,22,OUT,122,2023-06-10,25816
23286,122,18,IN,154,2023-10-28,
23287,304,20,OUT,254,2023-01-23,8271
23288,249,27,OUT,47,2023-12-30,8878
23289,38,34,OUT,382,2024-02-26,13799
23290,92,29,IN,162,2024-10-07,
23291,286,32,OUT,238,2023-02-14,17741
23292,15,19,IN,216,2023-06-26,
23293,102,21,IN,8,2023-05-31,
23294,146,2,IN,349,2024-08-22,
23295,39,22,OUT,412,2023-09-10,20102
23296,186,20,IN,383,2024-08-27,
23297,310,1,OUT,90,2024-08-07,12094
23298,132,13,OUT,114,2024-01-23,28079
23299,332,34,OUT,209,2024-11-22,20402
23300,27,6,OUT,434,2023-10-31,428
23301,108,27,OUT,232,2024-05-03,12772
23302,229,15,OUT,146,2023-03-24,15702
23303,107,33,OUT,180,2023-09-24,12018
23304,261,12,IN,41,2024-03-21,
23305,261,32,OUT,113,2024-08-23,6620
23306,22,35,IN,64,2023-04-09,
23307,232,20,OUT,0,2024-01-04,21157
23308,359,17,IN,199,2024-03-26,
23309,25,21,OUT,436,2023-12-06,24660
23310,158,33,IN,278,2023-09-30,
23311,303,11,OUT,91,2023-10-15,20018
23312,227,18,OUT,480,2024-06-28,23446
23313,142,2,OUT,289,2024-10-04,25154
23314,69,35,OUT,300,2023-08-06,9844
23315,252,3,OUT,258,2024-10-08,11538
23316,47,21,IN,401,2024-12-29,
23317,351,12,OUT,349,2024-04-24,6741
23318,28,6,OUT,462,2024-12-01,12177
23319,54,33,OUT,207,2024-06-11,11499
23320,265,26,OUT,249,2023-08-23,15377
23321,77,18,IN,176,2023-05-27,
23322,208,31,IN,405,2024-09-26,
23323,163,17,OUT,221,2024-03-14,5944
23324,189,19,IN,112,2024-01-05,
23325,7,10,OUT,187,2024-11-23,6641
23326,274,1,IN,28,2023-01-12,
23327,85,13,IN,338,2023-10-08,
23328,22,9,OUT,449,2023-01-17,572
23329,348,5,OUT,113,2023-03-29,25485
23330,266,11,OUT,387,2023-01-05,19096
23331,17,29,OUT,180,2024-10-22,24850
23332,191,8,IN,448,2023-03-17,
23333,180,8,OUT,133,2024-07-12,23005
23334,70,34,OUT,241,2024-10-01,23904
23335,245,20,IN,431,2024-10-26,
23336,227,26,OUT,76,2023-01-28,21385
23337,25,5,OUT,55,2024-09-03,3218
23338,79,35,OUT,204,2024-11-16,23498
23339,61,26,OUT,177,2023-11-27,21641
23340,38,19,OUT,406,2023-03-14,11687
23341,36,32,IN,257,2023-09-19,
23342,181,33,OUT,361,2023-05-28,7227
23343,154,10,IN,366,2023-08-29,
23344,124,12,OUT,140,2024-09-26,15142
23345,297,19,IN,255,2024-07-28,
23346,272,15,OUT,116,2024-06-01,1851
23347,105,35,OUT,231,2023-02-03,13747
23348,100,28,OUT,188,2024-05-24,4407
23349,39,22,IN,205,2024-01-17,
23350,338,27,OUT,94,2024-05-19,21382
23351,95,7,OUT,259,2024-10-20,17251
23352,149,21,IN,155,2024-01-08,
23353,311,24,OUT,470,2024-10-28,9786
23354,310,6,IN,88,2024-01-15,
23355,127,23,IN,95,2024-11-12,
23356,65,2,OUT,277,2024-10-16,25749
23357,50,34,IN,302,2024-10-01,
23358,54,5,IN,476,2024-11-28,
23359,150,27,IN,386,2024-05-18,
23360,336,6,IN,474,2024-10-02,
23361,215,2,IN,363,2023-09-15,
23362,42,5,OUT,358,2024-02-23,12101
23363,204,7,OUT,167,2024-09-26,5491
23364,190,6,OUT,382,2023-05-01,8514
23365,212,17,OUT,420,2023-03-27,23606
23366,283,24,IN,16,2023-04-06,
23367,304,5,OUT,401,2023-05-16,14732
23368,101,7,OUT,285,2024-03-03,28837
23369,9,29,OUT,57,2023-11-29,15023
23370,96,15,IN,291,2024-05-05,
23371,99,15,IN,324,2023-02-21,
23372,188,25,OUT,23,2023-06-26,24547
23373,229,32,IN,41,2023-02-22,
23374,106,19,OUT,165,2024-04-13,22429
23375,175,27,IN,383,2024-04-06,
23376,107,17,OUT,134,2024-11-09,22197
23377,136,31,OUT,495,2023-10-14,26024
23378,141,31,IN,261,2023-03-13,
23379,116,14,OUT,360,2023-07-14,24480
23380,150,5,OUT,8,2024-08-22,7614
23381,333,19,IN,53,2024-10-12,
23382,107,19,IN,20,2023-03-19,
23383,135,5,IN,373,2024-12-27,
23384,230,18,IN,19,2024-09-12,
23385,286,24,OUT,467,2024-06-05,5796
23386,131,23,OUT,437,2023-01-09,8292
23387,51,31,IN,463,2024-11-28,
23388,118,34,OUT,218,2024-02-20,2983
23389,169,28,IN,340,2023-06-28,
23390,256,10,IN,250,2023-08-09,
23391,325,15,IN,485,2024-05-13,
23392,54,10,IN,267,2024-06-01,
23393,69,31,IN,427,2023-10-22,
23394,70,8,OUT,313,2023-02-09,22829
23395,186,29,OUT,103,2023-02-07,3759
23396,166,5,OUT,430,2024-06-05,21038
23397,241,14,OUT,341,2023-03-24,5289
23398,164,20,OUT,346,2023-03-24,1537
23399,175,25,OUT,498,2024-01-17,11733
23400,105,18,OUT,235,2024-07-16,24382
23401,70,33,OUT,407,2024-12-10,8276
23402,273,9,IN,150,2024-11-13,
23403,61,30,IN,179,2024-02-22,
23404,141,14,IN,202,2023-06-08,
23405,214,13,OUT,164,2023-08-20,26337
23406,189,20,IN,149,2023-12-08,
23407,253,8,OUT,263,2024-09-29,2241
23408,133,34,OUT,480,2023-08-02,25957
23409,358,20,OUT,319,2024-02-18,8541
23410,312,23,OUT,97,2024-06-14,24118
23411,100,18,OUT,346,2023-03-02,2877
23412,297,14,OUT,205,2024-09-22,15252
23413,323,7,OUT,496,2023-11-20,19796
23414,308,22,OUT,76,2024-09-09,18387
23415,23,3,OUT,438,2023-04-09,9675
23416,37,30,OUT,263,2023-07-03,17278
23417,145,32,OUT,432,2023-01-14,2184
23418,80,10,OUT,45,2024-01-10,6905
23419,234,10,IN,237,2024-05-20,
23420,23,4,IN,329,2023-04-14,
23421,43,12,OUT,301,2023-11-18,7680
23422,65,3,IN,439,2023-08-29,
23423,306,34,IN,237,2023-01-01,
23424,215,31,OUT,94,2024-10-08,13960
23425,179,13,IN,495,2023-08-14,
23426,208,35,OUT,0,2024-04-12,26762
23427,197,11,OUT,300,2023-11-08,18860
23428,204,1,OUT,94,2023-05-07,7153
23429,351,21,IN,0,2024-06-21,
23430,131,19,IN,29,2023-12-31,
23431,162,31,OUT,38,2024-11-16,24239
23432,55,32,OUT,163,2024-11-17,24216
23433,268,6,OUT,232,2023-04-09,16642
23434,185,3,IN,18,2023-05-17,
23435,78,3,OUT,472,2023-11-12,28316
23436,129,15,OUT,288,2023-12-11,21578
23437,141,34,IN,282,2023-10-08,
23438,334,29,IN,242,2023-01-09,
23439,202,25,OUT,409,2023-10-31,27435
23440,106,10,IN,202,2023-01-13,
23441,60,30,OUT,212,2024-04-20,24354
23442,86,4,IN,6,2024-02-02,
23443,330,32,OUT,156,2024-08-16,15786
23444,201,34,OUT,426,2024-09-25,29342
23445,317,34,OUT,368,2024-01-03,20136
23446,249,13,IN,499,2024-08-22,
23447,310,8,IN,299,2024-01-28,
23448,66,32,IN,192,2023-02-02,
23449,358,32,OUT,455,2024-06-22,21407
23450,158,11,IN,41,2023-07-06,
23451,145,33,IN,154,2023-07-20,
23452,110,18,OUT,299,2023-12-22,1127
23453,211,10,OUT,453,2023-08-14,2392
23454,265,15,OUT,461,2023-10-09,821
23455,127,18,IN,61,2023-06-12,
23456,350,22,IN,475,2023-05-02,
23457,260,22,IN,379,2023-03-29,
23458,324,5,OUT,449,2023-10-02,12677
23459,55,2,IN,468,2023-06-26,
23460,17,35,OUT,263,2024-10-04,14725
23461,162,15,OUT,35,2023-01-24,18820
23462,199,12,OUT,392,2024-05-19,509
23463,133,32,OUT,235,2023-07-08,26386
23464,267,15,IN,41,2024-11-27,
23465,324,34,IN,22,2024-10-18,
23466,187,2,IN,489,2024-02-27,
23467,8888,888,OUT,0,2023-08-11,888888
23468,142,27,OUT,155,2023-12-01,14446
23469,57,32,OUT,360,2024-04-17,11723
23470,288,14,OUT,96,2024-12-05,3570
23471,134,20,IN,488,2024-01-03,
23472,214,1,IN,475,2023-04-12,
23473,8888,888,IN,0,2024-04-28,
23474,31,18,IN,310,2024-12-14,
23475,198,23,OUT,234,2024-07-29,19709
23476,50,16,IN,458,2024-09-23,
23477,354,32,OUT,430,2024-02-10,26323
23478,134,5,IN,376,2024-10-09,
23479,183,12,IN,299,2023-12-03,
23480,160,15,IN,292,2023-10-17,
23481,346,28,IN,474,2023-04-22,
23482,331,31,OUT,365,2024-03-16,25338
23483,360,17,OUT,498,2024-09-03,9506
23484,151,20,OUT,246,2024-09-25,24504
23485,281,12,OUT,85,2024-11-28,10989
23486,15,30,IN,303,2023-09-01,
23487,278,29,IN,323,2023-11-04,
23488,15,7,OUT,440,2023-06-16,7586
23489,292,10,IN,130,2023-07-31,
23490,354,12,OUT,140,2023-02-22,6800
23491,233,6,OUT,184,2024-01-14,1420
23492,1,32,OUT,284,2023-09-04,22093
23493,10,22,OUT,156,2024-03-02,26691
23494,176,6,IN,82,2024-07-22,
23495,61,33,OUT,110,2024-08-14,14107
23496,285,16,IN,389,2024-01-26,
23497,23,13,IN,100,2023-04-13,
23498,198,32,OUT,386,2024-12-28,8060
23499,182,10,IN,89,2024-10-20,
23500,332,21,IN,438,2023-08-31,
23501,276,34,OUT,279,2024-11-06,11935
23502,24,34,OUT,388,2023-06-09,16531
23503,139,1,OUT,252,2023-11-06,27856
23504,3,4,IN,149,2023-02-16,
23505,23,10,IN,256,2023-06-10,
23506,120,8,OUT,338,2023-08-12,27775
23507,17,5,IN,308,2023-11-28,
23508,264,17,OUT,403,2023-06-07,18476
23509,284,27,IN,497,2024-12-18,
23510,288,19,IN,236,2023-04-21,
23511,232,8,OUT,277,2024-10-10,8532
23512,61,32,IN,414,2023-03-27,
23513,336,23,IN,165,2023-08-28,
23514,8888,888,OUT,0,2024-09-04,888888
23515,227,9,OUT,442,2023-02-17,8097
23516,263,5,IN,433,2024-06-13,
23517,176,7,OUT,89,2023-02-08,11277
23518,58,1,OUT,64,2024-03-27,4234
23519,223,2,OUT,418,2023-04-19,11925
23520,71,10,IN,427,2024-01-10,
23521,62,8,IN,471,2024-04-15,
23522,204,9,OUT,311,2023-02-19,1182
23523,2,9,OUT,191,2024-09-19,11084
23524,30,23,OUT,230,2023-01-24,15429
23525,56,13,OUT,101,2023-09-12,17490
23526,326,10,IN,109,2023-07-13,
23527,13,32,OUT,235,2024-02-29,17609
23528,241,3,OUT,345,2024-12-01,23620
23529,248,6,IN,446,2023-04-28,
23530,345,26,OUT,151,2024-02-07,10642
23531,207,5,OUT,344,2023-09-05,9294
23532,207,17,IN,272,2024-04-01,
23533,160,18,IN,280,2024-01-15,
23534,164,6,IN,210,2024-04-12,
23535,178,21,IN,421,2023-05-15,
23536,88,23,OUT,162,2023-12-31,6999
23537,64,31,IN,447,2024-05-09,
23538,338,17,IN,308,2024-11-22,
23539,331,17,IN,9,2024-08-22,
23540,240,32,OUT,417,2023-06-19,28854
23541,2,27,IN,372,2023-11-18,
23542,21,12,OUT,210,2023-01-22,17773
23543,255,25,OUT,428,2023-12-31,23714
23544,298,12,IN,182,2024-07-23,
23545,79,28,OUT,294,2024-09-29,24656
23546,48,24,OUT,418,2023-04-29,26383
23547,192,18,IN,80,2024-02-19,
23548,72,17,IN,249,2024-02-01,
23549,354,13,OUT,69,2024-04-20,21118
23550,36,35,IN,219,2024-05-03,
23551,331,33,OUT,405,2023-07-24,19146
23552,166,17,IN,88,2023-10-09,
23553,230,16,OUT,28,2023-06-07,11990
23554,167,23,IN,481,2024-05-16,
23555,143,24,IN,40,2024-05-10,
23556,5,33,IN,98,2024-06-03,
23557,256,3,IN,248,2024-12-10,
23558,187,13,OUT,140,2023-09-02,9796
23559,56,32,IN,58,2024-07-17,
23560,91,11,OUT,209,2023-06-12,8609
23561,221,32,OUT,321,2024-02-05,4621
23562,196,12,OUT,392,2024-07-18,24849
23563,36,24,IN,270,2024-12-11,
23564,113,27,IN,394,2023-12-26,
23565,151,21,IN,88,2023-03-18,
23566,205,27,OUT,291,2023-07-08,21181
23567,136,18,OUT,477,2024-09-15,6305
23568,8888,888,OUT,0,2024-08-02,888888
23569,139,28,IN,265,2024-03-31,
23570,284,6,IN,291,2024-03-23,
23571,341,17,IN,111,2023-10-02,
23572,278,9,OUT,382,2024-03-07,9570
23573,196,17,OUT,183,2024-06-19,19786
23574,123,1,IN,139,2023-08-25,
23575,146,12,OUT,391,2024-11-09,11742
23576,216,6,IN,434,2024-02-29,
23577,207,16,OUT,172,2024-10-29,21689
23578,66,6,IN,234,2024-02-07,
23579,100,30,IN,231,2023-10-23,
23580,160,19,IN,189,2023-12-22,
23581,189,4,OUT,182,2023-08-22,23540
23582,204,24,OUT,497,2023-10-01,13366
23583,46,24,IN,411,2024-07-24,
23584,217,33,OUT,207,2024-01-18,19711
23585,308,15,IN,204,2023-09-26,
23586,25,30,IN,227,2024-04-23,
23587,233,34,OUT,484,2023-09-08,29556
23588,255,32,OUT,95,2023-06-19,11742
23589,22,3,OUT,252,2024-10-24,4528
23590,333,12,IN,389,2024-05-06,
23591,337,25,IN,207,2023-03-02,
23592,235,25,IN,80,2023-08-29,
23593,115,24,OUT,406,2023-09-09,18386
23594,294,13,IN,482,2024-11-06,
23595,192,32,OUT,221,2023-03-24,5797
23596,53,22,OUT,200,2024-05-12,15619
23597,283,24,OUT,103,2024-04-04,21947
23598,30,29,OUT,125,2023-11-06,6552
23599,254,31,OUT,347,2023-12-03,6839
23600,193,33,OUT,479,2024-05-18,1873
23601,143,13,OUT,461,2023-07-27,17506
23602,240,9,OUT,53,2023-12-20,10889
23603,111,29,OUT,429,2023-02-22,25717
23604,238,5,IN,339,2023-05-17,
23605,255,14,OUT,316,2023-12-04,21006
23606,30,26,OUT,361,2023-08-06,11044
23607,31,35,IN,58,2024-07-23,
23608,126,22,IN,391,2024-07-28,
23609,148,23,OUT,79,2024-04-01,29111
23610,92,15,IN,472,2024-10-11,
23611,64,24,OUT,118,2024-06-28,9474
23612,176,11,OUT,224,2024-06-27,12237
23613,235,10,IN,239,2023-10-30,
23614,214,7,OUT,435,2024-02-22,6791
23615,66,6,OUT,367,2024-11-11,21605
23616,150,22,IN,326,2023-09-13,
23617,216,27,OUT,8,2024-12-05,4916
23618,2,35,OUT,395,2024-08-06,9362
23619,105,9,OUT,384,2024-06-10,4119
23620,311,9,IN,53,2023-07-16,
23621,157,10,OUT,54,2024-05-06,26362
23622,57,8,IN,202,2023-08-20,
23623,123,4,OUT,335,2024-12-02,8399
23624,4,7,OUT,415,2024-05-26,19464
23625,355,30,IN,289,2023-05-07,
23626,65,21,IN,173,2023-08-14,
23627,51,4,OUT,134,2023-11-18,10061
23628,162,27,IN,110,2023-07-17,
23629,166,35,IN,156,2024-07-28,
23630,137,3,OUT,471,2024-05-11,6158
23631,208,35,IN,416,2024-12-15,
23632,8888,888,OUT,0,2023-04-25,888888
23633,352,17,OUT,151,2023-04-27,6941
23634,74,1,IN,11,2023-05-07,
23635,39,17,OUT,230,2023-12-06,11861
23636,145,18,IN,324,2024-02-20,
23637,68,30,OUT,302,2024-06-14,12411
23638,37,11,IN,105,2024-10-23,
23639,100,23,IN,294,2023-02-22,
23640,110,24,OUT,403,2024-05-22,21922
23641,296,35,IN,40,2024-07-02,
23642,57,29,IN,453,2024-06-20,
23643,120,7,IN,186,2023-09-30,
23644,300,17,IN,6,2023-07-13,
23645,8888,888,OUT,0,2024-08-29,888888
23646,94,30,OUT,44,2024-05-15,2583
23647,118,8,OUT,188,2023-04-02,8973
23648,234,12,OUT,212,2024-06-18,19581
23649,26,6,IN,69,2024-06-03,
23650,336,13,IN,80,2023-10-24,
23651,231,7,IN,490,2024-07-05,
23652,191,19,OUT,89,2023-01-17,23395
23653,110,33,IN,370,2023-04-09,
23654,75,9,OUT,26,2024-11-22,27411
23655,104,35,IN,432,2024-03-14,
23656,317,32,IN,236,2024-07-03,
23657,275,26,OUT,264,2023-05-04,22603
23658,151,13,OUT,115,2024-02-11,26694
23659,204,6,IN,490,2024-07-25,
23660,111,5,IN,181,2023-05-27,
23661,95,17,IN,431,2024-10-06,
23662,340,27,OUT,91,2024-08-09,13145
23663,120,13,OUT,258,2024-09-12,9026
23664,134,23,OUT,73,2024-05-07,8511
23665,327,19,OUT,427,2024-07-16,26365
23666,239,19,OUT,337,2023-03-09,21334
23667,293,10,IN,18,2024-10-21,
23668,259,7,IN,149,2023-11-13,
23669,334,22,OUT,410,2024-10-30,7207
23670,341,27,IN,225,2024-12-12,
23671,196,3,IN,487,2023-04-27,
23672,239,18,IN,451,2024-11-26,
23673,356,22,OUT,228,2023-01-24,1165
23674,10,11,IN,189,2023-12-18,
23675,125,25,IN,462,2024-09-27,
23676,181,14,OUT,382,2024-09-12,7804
23677,212,20,OUT,281,2023-06-11,8008
23678,329,14,OUT,470,2024-04-12,4706
23679,67,20,IN,292,2023-07-21,
23680,219,26,OUT,388,2024-07-02,13949
23681,253,26,IN,88,2024-05-01,
23682,65,24,OUT,274,2023-07-20,1542
23683,104,25,IN,279,2023-12-31,
23684,348,34,OUT,446,2023-03-19,14098
23685,169,33,IN,454,2024-06-22,
23686,238,5,OUT,458,2023-06-06,23724
23687,53,9,IN,259,2024-09-27,
23688,49,10,IN,226,2024-10-23,
23689,98,27,IN,472,2024-04-08,
23690,251,31,IN,398,2023-08-20,
23691,25,2,OUT,54,2024-01-29,23705
23692,255,27,IN,378,2023-09-15,
23693,185,29,OUT,46,2024-05-26,10712
23694,154,32,OUT,298,2024-08-22,13701
23695,30,5,OUT,139,2024-09-10,24580
23696,51,5,OUT,313,2024-06-18,16030
23697,75,9,OUT,252,2023-04-02,14645
23698,7,12,OUT,478,2024-03-15,6640
23699,344,34,IN,145,2024-06-12,
23700,99,3,OUT,346,2023-09-05,802
23701,282,18,OUT,252,2023-01-24,9284
23702,216,8,IN,23,2024-03-25,
23703,40,24,OUT,128,2023-12-02,18117
23704,8888,888,IN,0,2023-05-29,
23705,57,32,OUT,127,2024-11-02,29042
23706,201,11,IN,500,2024-05-01,
23707,187,16,IN,373,2023-11-28,
23708,310,21,IN,421,2024-10-10,
23709,299,1,OUT,6,2023-01-19,27036
23710,194,31,OUT,50,2024-04-15,20314
23711,205,13,OUT,137,2023-06-24,5048
23712,61,3,IN,106,2023-08-19,
23713,94,19,IN,50,2023-11-23,
23714,350,35,OUT,346,2023-02-07,19643
23715,289,4,OUT,409,2024-08-28,27570
23716,187,29,IN,298,2024-09-13,
23717,8888,888,OUT,0,2023-05-23,888888
23718,281,32,IN,182,2023-03-30,
23719,217,31,OUT,119,2023-08-17,18661
23720,334,10,OUT,401,2023-06-08,6064
23721,145,29,IN,232,2024-11-11,
23722,358,9,OUT,262,2024-09-03,28066
23723,172,13,OUT,245,2024-05-12,12012
23724,169,35,OUT,28,2024-05-18,20272
23725,176,19,IN,479,2023-03-20,
23726,257,22,OUT,279,2023-11-18,4952
23727,345,28,IN,350,2024-01-11,
23728,239,3,IN,250,2023-12-11,
23729,236,35,IN,128,2023-07-29,
23730,65,1,IN,58,2023-01-24,
23731,301,13,IN,41,2023-12-28,
23732,239,11,IN,73,2023-12-04,
23733,351,13,IN,481,2024-12-19,
23734,62,24,OUT,144,2023-01-09,12626
23735,116,4,OUT,439,2024-12-19,12447
23736,216,7,IN,77,2024-01-01,
23737,355,9,IN,287,2023-02-15,
23738,5,20,OUT,147,2024-01-15,28969
23739,322,34,IN,103,2024-07-08,
23740,190,16,OUT,399,2024-06-27,27878
