order_item_id,order_id,product_id,quantity,unit_price_inr,discount_amount_inr,line_total_inr
38034,23344,290,3,10779.69,9117.64,23221.43
38035,14073,125,5,280.42,23.65,1378.45
38036,27065,264,8,3569.31,5828.77,22725.71
38037,12590,110,6,6444.0,2407.89,36256.11
38038,17707,338,3,13221.21,4169.91,35493.72
38039,21339,228,5,3355.42,3519.48,13257.62
38040,19098,342,6,10190.54,16433.43,44709.81
38041,19363,134,1,1258.21,150.31,1107.9
38042,18818,301,4,9417.45,6258.55,31411.25
38043,14921,191,2,7218.34,1622.48,12814.2
38044,11753,26,6,12596.0,8830.22,66745.78
38045,12518,143,9,2068.99,4463.25,14157.66
38046,21020,186,1,14853.65,3158.14,11695.51
38047,13476,92,8,13821.79,30909.32,79665.0
38048,29742,128,9,8014.93,16440.28,55694.09
38049,29019,103,10,883.72,1705.71,7131.49
38050,28372,179,4,13761.56,5522.79,49523.45
38051,13394,45,8,1095.55,1667.71,7096.69
38052,28575,158,7,12485.27,17644.78,69752.11
38053,9908,276,1,12743.58,2760.4,9983.18
38054,19602,169,7,13848.37,13748.74,83189.85
38055,4700,21,2,9002.97,4826.53,13179.41
38056,24296,137,5,14859.35,2374.44,71922.31
38057,19873,197,1,3120.56,424.23,2696.33
38058,3642,153,3,580.68,387.08,1354.96
38059,16300,115,9,571.39,1362.24,3780.27
38060,26329,44,7,8124.51,6367.94,50503.63
38061,28636,179,6,14501.44,15925.61,71083.03
38062,29000,85,6,10205.9,15602.46,45632.94
38063,29612,149,2,13787.99,0.0,19720.33
38064,20921,133,9,3628.19,7222.47,25431.24
38065,13045,294,3,13589.33,1002.66,39765.33
38066,10940,161,9,5185.85,7226.94,39445.71
38067,29895,230,8,4662.61,4548.65,32752.23
38068,57,30,2,5836.97,1474.86,10199.08
38069,25875,68,10,5258.77,14501.78,38085.92
38071,7723,4,5,7994.44,4393.38,35578.82
38072,24372,283,1,13630.31,3851.45,9778.86
38073,19560,208,5,7236.12,9241.07,26939.53
38074,12035,184,8,617.78,871.0,4071.24
38075,8965,63,2,5098.97,1378.78,8819.16
38076,20526,32,2,6261.45,155.23,12367.67
38077,20683,198,8,6042.78,906.35,47435.89
38078,12368,255,9,8993.87,21257.71,59687.12
38079,236,127,8,11574.4,12556.65,80038.55
38080,12263,44,7,14952.33,15049.2,89617.11
38081,22405,62,8,10160.71,16961.86,64323.82
38082,10162,7,10,12804.08,34236.89,93803.91
38083,6118,45,8,4613.43,10297.86,26609.58
38084,29798,306,2,9625.68,3842.09,15409.27
38085,17888,113,8,1055.92,560.67,7886.69
38086,22044,164,3,2071.2,820.72,5392.88
38087,14685,172,7,3954.98,5122.92,22561.94
38088,8646,28,5,9471.81,2531.09,44827.96
38089,12617,131,5,5628.16,2308.98,25831.82
38090,28915,78,6,8662.18,15526.73,36446.35
38091,13988,296,8,2046.33,2801.83,13568.81
38092,26511,250,1,356.82,93.6,263.22
38093,26979,340,7,630.06,936.83,3473.59
38094,1250,291,7,10634.02,19793.58,54644.56
38095,7689,181,4,9700.35,847.63,37953.77
38096,28947,256,2,5350.56,137.83,10563.29
38097,17757,17,10,5011.68,10106.82,40009.98
38098,14964,158,7,6218.19,7997.21,35530.12
38099,7330,283,3,1357.33,470.73,3601.26
38100,6021,215,10,7143.95,9926.68,61512.82
38102,20231,341,5,268.63,312.95,1030.2
38103,6188,113,9,9182.0,13916.86,68721.14
38104,4153,28,9,12946.96,3998.3,112524.34
38105,6905,161,2,12069.87,3747.64,20392.1
38107,23128,44,9,11823.67,24160.15,82252.88
38108,26248,18,6,9960.26,4441.13,55320.43
38109,14489,203,8,10946.03,12421.5,75146.74
38110,724,219,5,9388.73,3845.4,43098.25
38111,21031,94,9,5328.37,6085.2,41870.13
38112,4347,9,6,278.24,386.06,1283.38
38113,19848,277,9,2314.17,2444.1,18383.43
38114,24042,233,5,187.04,86.19,849.01
38115,22284,260,1,12990.4,822.62,12167.78
38116,8130,19,1,14877.49,2800.89,12076.6
38117,17558,224,4,8370.28,4566.48,28914.64
38118,27266,195,9,12954.13,2768.74,113818.43
38119,21665,318,4,10526.77,3765.81,38341.27
38120,18659,109,10,5792.76,10273.55,47654.05
38121,23433,276,7,3120.29,3264.17,18577.86
38122,7471,252,6,8260.8,12369.22,37195.58
38123,5676,266,7,6634.2,6651.13,39788.27
38124,19697,99,3,3663.61,1699.2,9291.63
38125,23982,264,4,2919.71,452.74,11226.1
38126,20733,188,2,4918.52,34.54,9802.5
38128,3819,323,9,11973.79,675.23,107088.88
38129,18614,15,6,11009.02,6491.6,59562.52
38130,24767,40,6,6238.31,10236.05,27193.81
38131,29163,358,10,82.18,41.56,780.24
38132,14750,171,3,3040.17,2382.52,6737.99
38133,4836,347,1,6948.27,943.05,6005.22
38134,14379,219,9,10378.2,10769.83,82633.97
38135,6643,279,10,7674.55,17132.52,59612.98
38136,1661,78,1,6442.0,936.21,5505.79
38137,27581,95,4,11810.19,2723.58,44517.18
38138,16393,191,3,14569.22,8980.45,34727.21
38139,11800,307,2,14223.22,7480.09,20966.35
38140,5297,102,7,12948.25,6613.51,84024.24
38141,12183,269,3,6342.4,18.79,19008.41
38142,4633,158,6,768.37,785.44,3824.78
38143,28261,76,10,5396.62,13511.64,40454.56
38144,5102,89,7,12380.95,13162.59,73504.06
38145,23103,28,1,12359.23,368.16,11991.07
38146,22184,351,6,10553.82,11722.34,51600.58
38147,9369,117,5,7443.62,3258.14,33959.96
38148,15955,315,10,12872.03,37722.62,90997.68
38149,18907,182,1,14792.49,3303.74,11488.75
38150,23631,216,4,3812.66,4311.94,10938.7
38151,22837,12,9,13615.87,16302.27,106240.56
38152,976,282,9,1063.43,884.03,8686.84
38153,7145,174,4,13973.17,1497.9,54394.78
38154,5341,188,3,10402.9,759.24,30449.46
38155,20884,27,8,9877.71,5792.9,73228.78
38156,22572,87,9,12039.03,15101.56,93249.71
38157,22446,27,8,14295.95,0.0,103225.4
38158,17092,212,10,791.75,2122.69,5794.81
38159,20895,72,6,7786.39,375.05,46343.29
38161,28002,342,3,13424.87,12004.05,28270.56
38162,13776,115,7,5538.59,3969.92,34800.21
38163,23868,195,9,7307.56,8790.84,56977.2
38164,15270,212,2,4549.59,851.77,8247.41
38165,26919,94,3,5150.58,3445.04,12006.7
38166,8050,151,9,14117.04,31621.48,95431.88
38167,5627,24,5,2393.52,2.06,11965.54
38168,17710,122,10,9359.0,10155.18,83434.82
38169,26393,87,8,5225.72,1651.31,40154.45
38170,27619,300,2,3867.92,650.35,7085.49
38171,2769,124,9,13411.98,22346.39,98361.43
38172,16948,116,8,3374.73,2919.56,24078.28
38173,24872,223,10,5388.52,4719.34,49165.86
38174,8983,65,7,8803.17,6218.01,55404.18
38175,19249,263,4,4034.27,4763.87,11373.21
38176,845,87,3,10443.16,3550.3,27779.18
38177,19012,140,8,7063.11,14177.24,42327.64
38178,2585,354,2,5622.4,187.71,11057.09
38179,25232,222,2,9922.31,190.53,19654.09
38180,3519,32,2,729.53,0.0,1327.23
38181,15475,360,5,14912.7,16486.08,58077.42
38182,18254,195,7,12732.66,19465.05,69663.57
38183,22668,157,10,7647.73,22101.28,54376.02
38184,12687,20,9,6402.08,6986.39,50632.33
38185,28086,58,2,13257.08,1127.44,25386.72
38186,27455,184,7,1358.08,889.23,8617.33
38189,1864,217,6,11074.23,10878.47,55566.91
38190,17216,156,9,13660.0,28236.72,94703.28
38191,22896,239,9,13223.0,33408.6,85598.4
38192,24760,198,8,11589.21,2346.78,90366.9
38193,4856,140,2,585.2,229.67,940.73
38194,25357,281,7,6213.51,7575.62,35918.95
38195,9053,347,4,2678.31,1445.15,9268.09
38196,20036,4,1,11036.42,2003.88,9032.54
38197,22639,335,7,14927.3,12005.74,92485.36
38198,11132,66,2,6861.03,2710.28,11011.78
38199,9613,157,9,1692.55,2249.02,12983.93
38200,9278,138,9,2634.11,6398.9,17308.09
38201,24557,284,3,4636.61,215.02,13694.81
38202,11094,248,9,7315.02,14244.03,280158.31
38203,14898,50,9,11141.42,5947.06,94325.72
38204,10550,169,2,13964.5,1529.9,26399.1
38205,11935,52,9,9488.3,6196.93,79197.77
38206,12914,233,9,3593.94,1283.52,31061.94
38207,8493,95,6,7576.11,12264.15,33192.51
38208,11487,275,5,13268.77,7898.85,58445.0
38209,1513,27,4,13097.26,1305.09,51083.95
38210,15642,236,3,7659.95,2644.69,20335.16
38211,9210,191,6,2779.84,4474.23,12204.81
38212,4624,270,6,6893.84,9466.85,31896.19
38213,28445,176,8,4285.91,2239.11,32048.17
38214,14338,264,5,942.12,790.25,3920.35
38215,13254,273,6,2009.83,3450.41,8608.57
38216,19871,84,6,35.64,19.73,194.11
38217,12537,231,8,9465.08,8857.23,66863.41
38218,13688,91,2,12566.63,129.81,25003.45
38219,9232,76,9,147.21,123.23,1201.66
38220,9089,37,9,13869.54,21663.35,103162.51
38221,14446,40,4,2452.83,844.89,8966.43
38222,7132,234,3,11052.06,3458.77,29697.41
38223,2878,24,3,14020.82,6189.91,35872.55
38224,25974,127,2,10918.55,722.76,21114.34
38225,4515,192,9,11273.19,16035.62,85423.09
38226,3480,48,10,6217.32,14490.18,47683.02
38227,23313,172,1,11207.47,3331.86,7875.61
38228,12803,118,5,12341.84,0.0,48863.75
38229,17422,22,8,431.82,458.78,2995.78
38230,11043,222,10,14873.67,11136.16,137600.54
38231,1977,316,10,10411.93,7977.46,96141.84
38232,4113,157,6,7623.93,6113.32,39630.26
38233,4161,234,6,14734.19,16963.35,71441.79
38234,2336,357,10,1936.6,3919.53,15446.47
38235,23687,260,6,336.43,288.09,1730.49
38236,7971,341,8,4639.44,8103.35,29012.17
38237,27261,117,2,9306.11,4849.7,13762.52
38238,13617,126,5,3862.38,4962.26,14349.64
38240,28237,16,5,1855.34,1110.81,8165.89
38241,2542,64,1,8714.15,322.74,8391.41
38242,25552,217,1,212.07,1.07,211.0
38243,24931,166,9,12904.18,30593.87,85543.75
38244,19448,119,7,5396.65,5854.58,31921.97
38245,1972,350,8,13706.46,11633.0,98018.68
38247,23598,261,3,8455.75,5355.64,20011.61
38248,4711,241,8,5782.51,8873.69,37386.39
38249,9833,200,8,3092.48,2752.19,21987.65
38250,19798,344,10,7453.88,2927.26,71611.54
38251,13343,153,6,3677.34,2292.76,96489.36
38252,12304,116,7,12733.21,10912.66,78219.81
38253,5690,281,6,1868.54,357.65,10853.59
38254,28127,14,9,12968.67,10726.92,105991.11
38255,12663,312,6,897.65,740.49,4645.41
38256,24039,176,3,326.0,101.13,876.87
38257,28889,212,9,248.14,331.43,1901.83
38258,19589,124,6,172.2,193.86,839.34
38259,15439,75,9,11309.66,3487.74,98299.2
38260,19813,346,3,2706.72,873.53,7246.63
38261,29197,128,7,9524.69,15558.49,51114.34
38262,7395,145,9,14698.51,3961.94,128324.65
38263,9719,358,6,7803.87,1157.19,45666.03
38264,22516,65,9,955.75,1288.27,7313.48
38265,6564,81,5,3303.41,581.18,15935.87
38266,23368,227,4,7118.25,5586.74,22886.26
38267,8134,89,8,6446.5,395.42,51176.58
38268,5601,273,9,687.8,566.94,5623.26
38269,981,258,5,27.72,36.49,102.11
38270,5322,298,5,3380.22,225.34,16675.76
38271,24062,40,9,3319.7,2015.15,27862.15
38272,13920,220,2,6201.3,3676.61,8725.99
38273,7948,20,3,12110.31,6824.7,29506.23
38274,14119,203,5,9360.95,3834.38,42970.37
38275,24739,338,1,632.79,147.97,484.82
38276,8469,37,9,8442.15,8112.79,67866.56
38277,29861,298,1,1186.99,0.0,1027.17
38278,25612,224,4,11090.58,4233.98,40128.34
38279,7123,322,8,5722.09,9251.99,36524.73
38280,13027,238,1,12549.95,2210.11,10339.84
38281,29027,150,5,616.25,688.45,2392.8
38282,23355,146,3,12887.86,6079.15,32584.43
38283,28557,296,5,11282.11,16735.6,39674.95
38284,9824,318,1,13567.53,400.11,13167.42
38285,29199,111,1,14881.4,2758.63,12122.77
38286,2658,207,6,2142.34,1054.92,11799.12
38287,26080,22,2,2580.0,1488.21,3671.79
38288,28512,80,5,9897.01,7428.18,42056.87
38289,26372,192,7,5535.06,10273.5,28471.92
38290,28487,156,2,5626.35,2010.22,9242.48
38291,13264,190,2,9303.08,3124.12,15482.04
38292,372,238,7,2057.64,393.19,14010.29
38293,7508,149,6,7026.04,6657.43,35498.81
38294,7163,5,7,1539.77,1213.28,9565.11
38295,4508,314,5,13022.64,7129.21,57983.99
38296,11133,275,7,9295.07,6521.65,58543.84
38297,12775,221,3,5593.43,2899.79,13880.5
38298,16948,9,8,3183.75,4832.04,20637.96
38299,24561,28,6,6945.16,4906.18,36764.78
38300,20188,255,9,415.22,564.47,3172.51
38301,3528,309,8,6877.52,7964.98,47055.18
38302,14927,188,4,7429.46,8123.88,21593.96
38303,608,86,7,8286.54,5104.4,52901.38
38304,3054,67,6,1041.41,1432.28,4816.18
38305,20073,181,1,11928.42,31.26,11897.16
38306,22979,128,5,10680.25,2727.02,50674.23
38307,23675,329,7,3884.9,7461.38,19732.92
38308,18565,332,3,10454.04,622.54,30739.58
38310,26176,167,3,7069.21,4731.95,16475.68
38311,19436,90,5,1810.77,152.62,8901.23
38312,7110,215,6,13422.16,21487.44,59045.52
38313,19172,310,7,3512.29,1590.71,22995.32
38314,18039,5,9,478.37,845.32,3460.01
38315,24524,88,9,10411.44,19271.76,74431.2
38316,7959,298,4,3660.21,4090.36,10550.48
38317,8527,107,9,5375.95,14377.18,34006.37
38318,327,145,6,13292.93,1016.86,78740.72
38319,29027,174,5,5544.75,4468.41,23255.34
38320,21716,260,9,6553.0,9412.07,49564.93
38321,5154,81,6,8805.99,8608.19,44227.75
38322,3016,131,3,359.97,229.81,850.1
38323,3410,183,2,5549.03,2667.75,8430.31
38325,16689,141,5,14373.4,6528.97,65338.03
38326,3060,90,8,1965.07,4447.4,11273.16
38327,19643,286,7,2800.63,3692.53,15911.88
38328,15537,346,2,14903.97,7873.79,21934.15
38329,16549,26,10,8360.39,18269.42,65334.48
38331,11244,239,6,10557.58,1436.09,61909.39
38332,23930,73,1,9789.54,1379.19,8410.35
38333,15277,290,6,213.03,268.53,1009.65
38334,11706,313,9,2491.09,385.29,22034.52
38335,27551,57,6,10108.15,8216.0,52432.9
38336,11696,16,3,9659.72,1245.41,27733.75
38337,20050,74,4,11141.25,3825.18,40739.82
38338,7755,153,8,3085.36,3144.43,21538.45
38339,22623,130,10,7901.64,3255.73,75760.67
38340,18136,294,7,280.75,485.99,1479.26
38341,799,260,6,5077.42,7432.2,23032.32
38342,18151,130,9,3706.89,6390.84,26971.17
38343,4787,70,8,386.08,24.61,3064.03
38344,8746,171,4,5478.39,4432.04,17481.52
38345,15202,289,8,2912.47,155.6,23144.16
38346,24392,321,3,1372.21,526.74,3589.89
38347,6842,3,6,14528.31,1941.09,85228.77
38348,26858,131,8,8421.5,3762.36,63609.64
38349,14149,119,2,275.8,30.91,520.69
38350,13950,221,8,5298.68,1074.4,41315.04
38351,18548,64,6,4544.1,3542.43,23722.17
38352,1767,335,2,10124.94,1080.43,19169.45
38353,15195,282,2,2091.96,938.01,3245.91
38354,18409,150,4,7471.05,5594.33,24289.87
38355,26588,65,10,9939.61,5328.31,94067.79
38356,20122,45,3,10493.55,8542.69,22937.96
38357,15214,176,1,1477.54,375.69,1101.85
38358,484,69,2,11344.13,5914.45,16773.81
38359,18736,173,10,10465.49,11172.66,93482.24
38360,13220,260,5,4639.82,6527.02,16672.08
38361,15981,266,2,2717.21,691.73,4742.69
38362,22197,120,5,10247.81,6272.86,44966.19
38363,8832,138,3,610.53,62.94,1768.65
38364,27460,189,5,13153.09,17401.69,48363.76
38365,9877,114,10,12913.85,35910.97,93227.53
38366,11257,247,9,12422.19,12144.76,99654.95
38367,27950,87,7,8343.16,15017.85,43384.27
38368,26261,210,7,6953.64,2360.82,46314.66
38369,27137,144,4,159.68,20.63,618.09
38370,27750,297,9,6256.8,2414.31,53896.89
38371,16302,283,9,3263.63,6888.53,22484.14
38372,20795,319,7,12277.28,15610.92,70330.04
38373,3004,187,1,35.93,6.91,29.02
38374,28736,239,8,14292.39,0.0,92984.57
38375,25041,217,10,7931.93,18421.1,60898.2
38376,23230,338,5,3424.46,3560.02,13562.28
38377,10810,174,2,4722.92,202.81,9243.03
38378,5612,2,8,13109.66,25965.71,78911.57
38379,27353,325,7,2488.07,4279.36,13137.13
38380,24439,349,9,12540.62,19311.44,93554.14
38381,24257,96,10,8665.55,8549.71,78105.79
38382,28113,329,10,14503.96,9784.15,135255.45
38383,7547,229,6,7251.83,6913.45,36597.53
38384,26034,253,7,13646.57,15530.27,79995.72
38385,1170,236,7,9617.44,5277.84,62044.24
38386,23901,182,6,7302.52,3783.75,40031.37
38387,19020,99,7,14235.0,2634.48,97010.52
38388,22040,240,9,14753.45,26902.69,105878.36
38389,18618,238,1,8654.48,264.9,8389.58
38390,17536,135,6,10361.05,10809.64,51356.66
38391,12568,186,7,11156.33,19171.46,58922.85
38392,4970,234,7,2261.02,3183.99,12643.15
38393,22617,188,2,1176.66,304.5,2048.82
38394,8660,273,1,6302.23,641.15,5661.08
38395,12964,181,2,11010.83,290.64,21731.02
38396,9151,274,9,13370.14,21604.72,98726.54
38397,19469,347,9,2556.72,5112.59,17897.89
38398,11179,329,8,1292.64,1047.52,9293.6
38399,28077,145,8,1741.01,1595.52,12332.56
38400,16911,101,3,8924.56,5040.1,21733.58
38401,18472,128,3,14060.7,308.6,41873.5
38402,10647,327,7,13824.19,835.11,95934.22
38403,12706,132,10,4677.84,8906.46,37871.94
38404,7424,348,10,14884.79,345.2,148502.7
38405,15349,301,4,5599.15,0.0,22127.8
38406,20678,195,1,967.99,284.24,683.75
38407,26402,44,3,7095.68,2672.12,18614.92
38408,5001,170,4,10630.92,12268.91,30254.77
38409,6547,163,8,3789.4,3785.46,26529.74
38410,23303,104,5,10477.28,11977.07,40409.33
38411,11259,241,7,12763.17,12026.05,77316.14
38412,16728,219,8,7487.63,95.19,59805.85
38413,13595,147,9,10177.37,24077.09,67519.24
38414,6674,45,4,2608.8,3109.53,7325.67
38415,24703,199,5,8618.05,6326.04,36764.21
38416,27537,35,4,13704.56,6584.67,48233.57
38417,12311,63,2,5738.19,295.9,11180.48
38418,7709,128,6,537.52,116.15,11575.05
38419,22524,298,3,8958.84,4908.16,21968.36
38420,19601,264,6,1751.87,569.82,9941.4
38421,11424,234,2,7321.3,4297.64,10344.96
38422,29226,244,10,9255.25,22777.14,69775.36
38423,7996,158,3,11463.85,8773.37,25618.18
38424,20892,156,8,10887.49,15567.74,71532.18
38425,13755,101,2,12632.0,448.9,24815.1
38426,11619,47,10,14668.86,42726.82,103961.78
38427,13182,136,10,7681.35,0.0,65002.31
38428,2079,41,9,1932.42,3059.35,14332.43
38429,5962,228,2,10141.15,2725.99,17556.31
38430,13957,291,6,3795.56,3428.07,19345.29
38431,29848,329,5,10851.26,15735.46,38520.84
38432,8500,234,9,3397.66,4633.38,25945.56
38433,11084,228,10,5505.1,0.0,50044.56
38434,20108,225,7,11752.99,0.0,65243.99
38435,28142,294,7,5661.96,11700.61,27933.11
38436,14520,147,10,11265.18,9148.81,103502.99
38437,28604,238,10,1005.49,1460.96,8593.94
38438,17998,272,4,12530.91,13079.74,37043.9
38441,15206,61,8,14745.95,17896.63,100070.97
38442,21466,197,10,13153.38,1751.41,129782.39
38443,8918,39,6,1374.8,128.53,8120.27
38444,11163,110,3,2442.62,1738.66,5589.2
38445,2070,106,1,14469.55,3026.15,11443.4
38446,2534,54,9,6659.06,2625.55,57305.99
38447,16178,90,8,214.1,122.94,1589.86
38448,18423,115,1,8187.24,1553.92,6633.32
38449,26161,50,4,599.07,326.29,2069.99
38450,100,286,8,12515.21,5488.57,94633.11
38451,10607,197,4,11927.9,2324.34,45387.26
38453,6402,100,1,14043.11,3568.8,55720.12
38454,22332,332,2,137.62,40.38,234.86
38455,13736,284,10,10969.65,31808.68,77887.82
38456,456,6,1,6358.79,1381.97,4976.82
38457,2312,250,9,10521.19,15403.76,79286.95
38458,16813,334,6,2485.01,1.04,14909.02
38459,4391,223,8,52.92,0.0,334.54
38460,21589,204,3,1683.33,1308.31,3741.68
38461,17532,331,4,9673.96,8566.71,30129.13
38463,9681,291,4,2049.76,2411.04,5788.0
38464,1692,232,9,7120.11,4615.4,59465.59
38465,27263,263,3,10950.43,3626.34,29224.95
38466,6463,226,6,1275.71,418.1,7236.16
38467,18528,179,7,1789.1,3445.65,9078.05
38468,11089,93,5,8333.67,11603.99,30064.36
38469,24025,141,6,373.68,0.0,1742.03
38470,1602,42,5,12489.55,53.55,62394.2
38471,9548,346,8,7135.3,11554.07,45528.33
38472,23503,131,8,14072.17,14703.01,97874.35
38473,26985,59,10,2186.99,4589.78,17280.12
38474,10507,198,9,3307.82,5083.84,24686.54
38475,24945,213,1,779.77,4.23,775.54
38476,4769,79,7,8628.01,4877.7,55518.37
38477,19653,243,2,4817.24,599.66,9034.82
38478,8893,186,2,5964.42,2181.99,9746.85
38479,4050,163,9,14599.53,29849.88,101545.89
38480,20101,320,1,11421.27,1833.48,9587.79
38482,28418,26,1,10073.75,1063.39,9010.36
38483,17030,71,6,7117.02,1610.94,41091.18
38484,10624,144,5,8183.66,8025.88,32892.42
38485,17806,242,10,14030.26,4795.92,135506.68
38486,24829,250,4,11959.93,5973.7,41866.02
38487,24836,92,7,13791.79,1623.45,94919.08
38488,20381,28,10,648.27,793.06,5689.64
38489,25071,298,7,13250.22,24226.04,68525.5
38490,23556,181,2,4311.09,542.97,8079.21
38491,14665,6,2,191.73,112.53,270.93
38492,23380,321,10,4244.04,11824.2,30616.2
38493,7890,233,10,3616.22,2062.16,34100.04
38494,4549,161,1,9329.82,678.12,8651.7
38495,7849,100,5,7435.1,8235.27,28940.23
38496,19973,283,9,1589.4,1185.62,13118.98
38497,20577,157,10,11559.04,6411.56,109178.84
38498,25771,259,10,13078.92,28887.15,101902.05
38499,4388,176,7,1461.7,1201.66,9030.24
38500,8999,4,8,5717.32,12663.18,33075.38
38501,21569,298,7,11454.0,4852.16,75325.84
38502,129,175,1,284.24,37.11,247.13
38503,17533,133,1,12102.42,684.35,11418.07
38504,1442,131,10,10034.74,20678.37,79669.03
38505,19630,293,2,1712.23,206.62,19116.42
38506,665,173,3,7648.07,3046.7,19897.51
38507,10070,60,3,3534.87,2385.83,8218.78
38508,29335,184,2,9237.24,2615.66,15858.82
38509,16917,340,2,623.39,46.84,1199.94
38510,14819,73,6,14819.66,25902.22,63015.74
38511,29118,322,7,5687.07,8513.49,31296.0
38513,16457,297,5,4834.76,783.37,23390.43
38514,20615,323,4,422.43,231.3,1458.42
38515,17285,250,7,14297.53,27728.8,72353.91
38516,27008,198,2,14754.5,6665.63,22843.37
38517,6509,276,10,12040.78,6114.1,114293.7
38518,22036,40,8,620.85,1311.6,3655.2
38519,20305,90,3,4880.27,328.89,14311.92
38520,6946,86,6,2931.45,1186.2,16402.5
38521,27244,229,9,13406.83,28357.05,92304.42
38522,8779,340,4,10192.12,2305.75,38462.73
38524,25439,151,6,3038.89,938.18,17295.16
38525,27117,232,8,13345.78,334.85,106431.39
38526,25712,152,7,1416.64,72.19,9844.29
38527,8998,232,1,1909.37,29.52,1879.85
38528,9251,101,2,2983.05,776.06,5190.04
38529,23384,43,9,7788.25,14925.8,55168.45
38530,4651,318,10,8569.26,0.0,84892.38
38531,9062,139,4,3996.48,1279.61,14706.31
38532,9144,11,7,9025.54,6221.12,56957.66
38533,23974,201,2,6524.09,1192.53,11855.65
38534,15092,332,6,2866.47,2710.85,14487.97
38535,11017,135,10,9462.13,19449.8,75171.5
38536,8803,282,5,5895.41,7756.59,21720.46
38537,24224,132,5,11655.82,15709.19,42569.91
38538,22393,150,4,7178.46,4741.78,23972.06
38539,17154,166,4,6873.85,6732.63,20762.77
38540,29442,229,1,10181.61,2403.8,7777.81
38541,28384,248,5,452.68,31.56,2231.84
38542,26702,71,4,11138.29,8508.19,36044.97
38543,20279,225,6,9725.58,9914.0,48439.48
38545,9567,324,4,2415.32,2735.36,6925.92
38546,13381,114,10,11607.49,18087.41,97987.49
38547,27818,246,1,3917.74,1058.12,2859.62
38548,23753,91,9,8804.99,15900.16,63344.75
38549,285,208,10,7193.96,3932.7,68006.9
38550,1372,25,10,6078.65,14647.36,46139.14
38551,7837,264,1,14268.82,2636.49,11632.33
38552,24714,81,7,2231.9,950.69,14672.61
38553,22708,93,1,373.41,109.68,263.73
38554,23853,290,3,461.51,402.98,981.55
38555,18282,261,1,5328.7,671.15,4657.55
38556,28157,52,6,880.26,169.72,5111.84
38557,18301,153,3,13705.21,11382.61,29733.02
38558,14081,211,6,3133.02,3179.97,15618.15
38559,21540,163,4,1012.09,179.17,3869.19
38560,19669,297,3,3638.08,1505.73,9408.51
38561,17070,172,6,6718.53,3501.2,36809.98
38562,2782,199,4,14954.79,13175.93,46643.23
38563,9191,250,9,13390.95,35597.45,84921.1
38564,20291,154,2,14750.04,1525.76,27974.32
38565,27757,2,7,2495.94,1112.5,16359.08
38566,23158,251,10,8198.11,5178.22,76802.88
38567,6741,269,10,471.86,886.96,3831.64
38568,25612,190,7,14659.59,12613.63,90003.5
38570,11024,121,10,12610.69,6699.53,119407.37
38571,1948,340,1,4029.19,859.48,3169.71
38572,17674,152,4,4430.79,1942.05,15781.11
38573,10547,264,10,6938.04,19011.3,50369.1
38574,5541,239,7,823.69,1684.56,4081.27
38575,2562,149,8,3519.18,121.58,28031.86
38576,20688,39,6,14535.81,9674.73,77540.13
38577,29030,124,3,13541.83,10744.4,29881.09
38578,5613,272,7,823.32,1001.84,4761.4
38580,6160,351,10,5527.02,4731.14,50539.06
38581,13916,15,1,14984.51,3349.32,11635.19
38582,23901,83,9,8422.43,13550.7,62251.17
38583,4570,272,1,1003.57,7.95,995.62
38584,24022,214,9,6026.52,1847.74,52390.94
38585,12812,184,3,5908.27,4935.2,12789.61
38586,16443,301,5,9873.38,12145.81,37221.09
38587,25572,227,7,547.26,826.09,3004.73
38588,21382,268,1,7621.56,568.17,7053.39
38589,25025,345,5,12632.95,13869.55,49295.2
38590,8442,313,9,4276.32,3657.2,34829.68
38591,23785,117,7,5197.69,7791.57,28592.26
38592,9035,259,2,9380.92,4006.45,14755.39
38593,9345,171,4,8200.93,3273.24,29530.48
38594,14782,5,10,2265.98,1924.15,20735.65
38595,23844,20,5,6420.71,3592.98,28510.57
38596,7348,59,8,12631.62,28496.53,72556.43
38597,15814,83,7,8629.32,1237.12,59168.12
38598,3860,55,8,7758.38,16140.14,45926.9
38599,27787,2,8,7753.68,10081.96,51947.48
38600,23840,287,7,6217.53,4621.59,38901.12
38601,11652,337,4,7692.93,8904.23,21867.49
38602,3633,360,4,11754.84,4376.91,42642.45
38603,26541,304,5,9975.99,13863.03,36016.92
38604,10737,291,9,9057.49,9512.48,72004.93
38605,9861,171,2,1297.25,415.61,2178.89
38606,4702,360,8,7707.26,13548.77,48109.31
38607,1732,154,9,11590.78,11483.3,92833.72
38608,10051,129,5,13877.92,681.98,68707.62
38609,22018,350,7,3921.51,6871.92,20578.65
38610,15533,254,3,11411.93,7293.63,26942.16
38611,25600,338,1,7214.64,1665.68,5548.96
38612,29177,21,8,5040.16,3960.84,36360.44
38613,6168,30,10,8079.78,19690.87,61106.93
38614,12931,61,5,4347.54,943.07,20794.63
38615,22591,197,10,4507.82,11880.49,33197.71
38616,9071,194,8,9680.78,8847.23,68599.01
38617,2262,71,5,12134.03,3148.1,57522.05
38618,14392,85,3,6993.08,5593.91,15385.33
38619,22916,156,8,2536.95,2394.44,17901.16
38620,2912,194,2,9234.88,3970.61,14499.15
38621,13459,88,4,5218.9,5841.7,15033.9
38622,28100,256,8,13047.76,10599.96,93782.12
38623,3451,127,3,3704.78,2446.08,8668.26
