inventory_id,product_id,store_id,stock_quantity,reorder_level,last_restock_date
7123,357,11,706.0,74,2023-10-27
7124,334,21,45.0,129,2024-03-03
7125,42,5,19.0,53,2023-09-06
7126,93,2,947.0,22,2024-10-16
7127,102,19,969.0,124,2023-04-12
7128,183,4,167.0,148,2024-09-17
7129,235,26,754.0,80,2023-10-08
7130,47,7,574.0,36,2023-01-11
7131,287,30,423.0,145,2023-11-16
7132,228,14,357.0,44,2024-12-16
7133,51,25,261.0,31,2023-08-13
7134,323,5,446.0,48,2023-06-24
7135,358,5,150.0,67,2024-09-29
7136,29,5,906.0,31,2023-09-24
7137,202,2,520.0,78,2023-10-29
7138,84,29,692.0,37,2023-05-14
7139,279,3,845.0,115,2024-07-24
7140,264,2,448.0,47,2023-11-28
7141,359,14,133.0,146,2024-04-11
7142,99,26,232.0,51,2023-10-03
7143,209,15,71.0,104,2023-09-05
7144,31,11,124.0,147,2024-01-10
7145,357,10,757.0,53,2023-10-26
7146,188,31,92.0,24,2023-03-01
7147,237,31,713.0,130,2024-01-12
7148,138,35,888.0,82,2023-03-22
7149,55,35,30.0,41,2023-03-08
7150,298,21,357.0,117,2023-01-21
7151,26,11,477.0,63,2024-02-03
7152,226,1,96.0,121,2023-12-05
7153,204,6,99.0,30,2024-11-11
7154,238,9,335.0,37,2024-04-24
7155,271,19,506.0,149,2024-11-01
7156,273,11,948.0,143,2023-07-31
7157,345,10,405.0,20,2023-06-08
7158,287,2,29.0,147,2023-10-31
7159,216,15,858.0,82,2023-07-22
7160,224,18,504.0,27,2024-05-18
7161,44,30,466.0,93,2023-09-22
7162,11,5,0.0,26,2024-11-25
7163,357,31,941.0,20,2023-10-23
7164,180,26,889.0,119,2024-03-17
7165,172,30,991.0,121,2024-11-29
7166,202,12,408.0,83,2024-11-30
7167,311,7,181.0,100,2024-06-11
7168,334,25,872.0,88,2024-04-26
7169,212,27,831.0,49,2024-07-05
7170,344,8,916.0,95,2023-10-31
7171,52,6,886.0,25,2023-01-20
7172,305,19,0.0,89,2024-05-23
7173,321,32,672.0,30,2023-10-28
7174,303,12,516.0,44,2024-07-15
7175,239,6,52.0,132,2024-10-08
7176,207,17,477.0,33,2023-02-22
7177,178,29,73.0,147,2024-12-24
7178,137,20,735.0,75,2024-12-10
7179,237,25,188.0,64,2023-07-09
7180,264,10,577.0,97,2023-02-18
7181,30,20,884.0,31,2023-12-11
7182,199,24,744.0,104,2024-03-31
7183,328,27,145.0,39,2024-03-14
7184,220,26,544.0,113,2024-07-14
7185,13,29,528.0,92,2024-05-26
7186,12,24,171.0,97,2023-02-14
7187,5,4,474.0,26,2024-11-14
7188,92,23,694.0,143,2023-09-11
7189,211,14,839.0,20,2023-04-14
7190,130,18,478.0,24,2024-08-21
7191,328,2,521.0,98,2024-09-19
7192,148,4,0.0,75,2023-09-17
7193,37,4,878.0,67,2024-12-21
7194,56,12,103.0,111,2024-02-10
7195,48,28,42.0,39,2024-05-15
7196,9999,999,0.0,70,2023-01-15
7197,360,20,967.0,67,2024-03-15
7198,149,15,908.0,136,2024-02-11
7199,184,10,636.0,41,2023-06-01
7200,72,31,637.0,58,2024-04-24
7201,178,1,874.0,126,2024-09-16
7202,145,26,874.0,103,2024-01-15
7203,294,14,760.0,85,2023-07-26
7204,109,5,419.0,24,2024-07-21
7205,257,1,822.0,26,2023-12-12
7206,140,6,157.0,113,2024-07-26
7207,72,5,793.0,114,2024-08-15
7208,193,12,559.0,27,2023-12-29
7209,69,20,0.0,46,2024-03-19
7210,306,27,5.0,121,2023-04-13
7211,205,17,497.0,74,2023-03-11
7212,131,2,495.0,47,2023-03-30
7213,163,8,212.0,34,2024-12-30
7214,177,14,912.0,110,2023-01-19
7215,191,32,684.0,139,2024-09-27
7216,102,8,897.0,144,2023-03-07
7217,63,25,310.0,37,2024-03-31
7218,85,31,882.0,68,2023-08-21
7219,342,28,782.0,44,2023-02-02
7220,276,25,411.0,80,2024-03-31
7221,124,25,935.0,103,2023-01-14
7222,48,18,24.0,107,2023-08-04
7223,168,3,300.0,117,2024-07-14
7224,104,3,794.0,65,2023-02-17
7225,90,31,798.0,141,2024-03-15
7226,256,1,796.0,27,2024-08-30
7227,14,33,145.0,24,2023-06-25
7228,223,11,472.0,91,2023-07-05
7229,30,12,408.0,104,2024-11-25
7230,100,4,64.0,86,2024-04-02
7231,65,34,126.0,101,2024-06-16
7232,38,10,477.0,91,2023-07-01
7233,175,27,771.0,64,2024-04-15
7234,156,21,906.0,105,2024-04-09
7235,191,3,889.0,91,2024-09-24
7236,58,22,983.0,141,2024-08-03
7237,135,22,36.0,68,2023-03-11
7238,14,33,278.0,111,2023-02-14
7239,65,28,434.0,40,2024-04-30
7240,112,12,782.0,58,2024-03-01
7241,108,23,132.0,73,2024-05-26
7242,247,6,911.0,24,2024-02-29
7243,51,31,477.0,117,2024-02-25
7244,43,22,702.0,91,2023-07-14
7245,157,10,590.0,124,2024-04-01
7246,213,23,779.0,52,2024-08-29
7247,74,7,677.0,145,2023-10-11
7248,12,14,988.0,127,2023-03-24
7249,336,34,589.0,101,2023-12-30
7250,83,19,738.0,37,2024-09-20
7251,27,24,954.0,29,2024-03-10
7252,1,20,0.0,33,2023-04-20
7253,61,31,317.0,48,2023-02-16
7254,255,25,291.0,40,2023-12-20
7255,344,18,366.0,41,2024-09-11
7256,108,18,258.0,125,2023-07-23
7257,1,30,946.0,98,2024-09-29
7258,226,33,350.0,149,2023-07-11
7259,115,28,516.0,39,2023-09-16
7260,246,17,326.0,120,2023-08-29
7261,232,1,630.0,53,2024-02-27
7262,6,15,621.0,127,2023-04-07
7263,328,27,593.0,60,2023-03-25
7264,349,8,666.0,82,2024-09-03
7265,248,26,790.0,147,2023-05-21
7266,319,2,612.0,101,2024-05-03
7267,39,11,625.0,27,2023-08-20
7268,129,31,462.0,94,2024-05-22
7269,245,23,337.0,74,2024-08-28
7270,18,10,670.0,110,2023-10-04
7271,55,29,477.0,105,2024-05-11
7272,9999,999,0.0,145,2023-02-03
7273,121,31,764.0,73,2023-06-08
7274,104,26,318.0,110,2024-10-04
7275,283,8,384.0,141,2024-11-20
7276,183,16,110.0,111,2023-10-09
7277,221,35,881.0,79,2023-04-29
7278,133,28,540.0,36,2024-03-22
7279,18,35,477.0,63,2024-08-14
7280,297,11,398.0,31,2023-01-22
7281,316,25,575.0,84,2024-07-25
7282,317,23,529.0,52,2023-04-05
7283,30,4,984.0,98,2023-02-01
7284,9,4,0.0,90,2024-02-16
7285,23,26,521.0,25,2023-08-08
7286,354,11,640.0,68,2024-08-13
7287,217,18,477.0,124,2024-05-10
7288,142,12,296.0,114,2023-09-24
7289,149,24,681.0,137,2023-10-07
7290,132,8,738.0,64,2023-05-21
7291,87,34,568.0,84,2024-01-02
7292,54,21,477.0,96,2024-08-29
7293,107,18,991.0,122,2024-08-28
7294,38,16,921.0,82,2023-03-27
7295,175,17,496.0,126,2023-05-30
7296,225,12,549.0,88,2024-06-28
7297,109,6,135.0,99,2023-12-13
7298,51,31,194.0,85,2023-10-25
7299,54,21,537.0,94,2024-05-22
7300,18,31,784.0,28,2024-11-04
7301,159,4,605.0,87,2024-12-18
7302,178,5,265.0,56,2023-11-21
7303,52,31,737.0,51,2024-06-10
7304,74,1,547.0,47,2024-09-24
7305,233,11,832.0,32,2023-12-14
7306,27,20,120.0,76,2023-08-06
7307,278,17,148.0,54,2023-05-04
7308,287,9,858.0,142,2023-08-05
7309,84,7,858.0,78,2024-09-22
7310,294,9,958.0,59,2023-04-23
7311,154,22,371.0,113,2024-01-25
7312,210,32,764.0,127,2024-12-17
7313,95,3,741.0,142,2023-06-15
7314,332,15,669.0,87,2023-02-02
7315,67,30,265.0,32,2023-04-28
7316,117,20,139.0,125,2023-01-10
7317,219,11,800.0,49,2023-01-25
7318,341,13,809.0,55,2023-11-12
7319,124,26,38.0,131,2023-10-20
7320,89,12,428.0,85,2023-01-18
7321,164,24,733.0,39,2023-05-02
7322,208,32,18.0,58,2024-10-17
7323,91,28,486.0,128,2024-01-02
7324,222,28,946.0,130,2024-05-29
7325,242,17,571.0,65,2024-07-13
7326,92,28,606.0,24,2023-10-22
7327,166,29,0.0,147,2024-06-27
7328,79,20,339.0,55,2023-06-16
7329,91,22,768.0,144,2023-03-04
7330,28,24,477.0,60,2023-05-08
7331,187,12,304.0,134,2024-11-27
7332,29,25,683.0,147,2023-10-18
7333,283,2,271.0,93,2024-11-21
7334,329,8,232.0,56,2024-01-20
7335,83,27,98.0,109,2023-10-17
7336,9999,999,0.0,124,2024-12-27
7337,90,13,745.0,36,2024-08-22
7338,123,3,477.0,107,2023-04-08
7339,132,31,761.0,79,2024-02-05
7340,110,4,351.0,71,2024-06-15
7341,31,2,731.0,84,2023-06-28
7342,193,33,309.0,144,2024-07-21
7343,88,9,804.0,22,2024-03-13
7344,351,10,377.0,94,2023-10-28
7345,20,30,797.0,60,2023-10-10
7346,27,30,290.0,71,2023-05-25
7347,239,13,369.0,83,2023-11-24
7348,1,5,776.0,134,2024-10-12
7349,355,4,712.0,90,2024-11-13
7350,19,18,624.0,32,2023-04-17
7351,228,1,714.0,46,2024-02-28
7352,38,23,436.0,109,2024-06-01
7353,78,22,241.0,127,2024-09-13
7354,290,26,742.0,94,2023-07-22
7355,323,17,57.0,110,2024-01-01
7356,116,6,204.0,36,2024-02-05
7357,9999,999,0.0,76,2024-06-29
7358,234,25,526.0,118,2023-01-29
7359,59,14,422.0,84,2024-07-27
7360,305,8,190.0,122,2023-03-20
7361,157,6,603.0,94,2023-10-24
7362,253,18,792.0,26,2024-04-29
7363,227,13,898.0,127,2023-07-06
7364,161,5,259.0,51,2024-12-11
7365,192,13,0.0,90,2024-11-28
7366,34,23,235.0,47,2024-07-04
7367,195,1,333.0,110,2023-10-22
7368,145,10,706.0,87,2024-01-28
7369,10,11,583.0,59,2024-04-07
7370,35,25,193.0,107,2023-04-16
7371,262,23,954.0,148,2024-08-16
7372,319,9,143.0,31,2023-12-26
7373,290,1,718.0,140,2023-09-23
7374,301,33,305.0,66,2024-03-10
7375,189,9,477.0,136,2024-06-19
7376,297,11,841.0,46,2024-03-16
7377,257,30,37.0,68,2024-09-07
7378,177,23,0.0,144,2024-03-29
7379,163,20,864.0,25,2024-03-10
7380,205,9,18.0,116,2024-08-15
7381,136,23,257.0,125,2024-07-08
7382,301,20,589.0,143,2023-08-14
7383,44,20,76.0,56,2023-07-25
7384,46,31,753.0,102,2023-11-07
7385,295,11,889.0,150,2024-07-13
7386,169,27,470.0,31,2023-02-23
7387,294,11,382.0,59,2024-07-10
7388,104,1,470.0,80,2023-10-11
7389,32,26,978.0,40,2024-12-31
7390,25,14,431.0,47,2024-07-17
7391,78,15,727.0,90,2023-02-15
7392,275,27,736.0,89,2023-10-05
7393,67,1,897.0,149,2023-02-12
7394,98,5,619.0,145,2023-01-08
7395,315,30,234.0,55,2023-04-18
7396,32,8,0.0,124,2024-05-02
7397,163,35,174.0,130,2023-04-17
7398,69,4,146.0,22,2024-02-29
7399,95,32,288.0,126,2023-08-22
7400,190,33,533.0,76,2023-05-31
7401,191,28,652.0,110,2023-10-10
7402,352,24,114.0,123,2024-02-21
7403,309,20,54.0,74,2024-08-22
7404,335,11,0.0,118,2024-09-27
7405,185,23,764.0,41,2023-09-26
7406,96,2,477.0,27,2024-04-26
7407,295,27,882.0,99,2024-03-22
7408,296,13,456.0,63,2024-06-27
7409,237,17,484.0,98,2023-03-07
7410,187,32,446.0,137,2023-02-28
7411,310,30,949.0,115,2024-10-16
7412,45,25,967.0,84,2023-12-28
7413,9999,999,0.0,21,2024-09-22
7414,231,23,869.0,67,2024-09-08
7415,137,19,338.0,71,2024-09-07
7416,195,28,192.0,28,2023-12-06
7417,198,32,604.0,84,2024-02-24
7418,205,7,152.0,95,2024-06-19
7419,189,23,450.0,57,2023-02-07
7420,245,20,236.0,87,2023-04-19
7421,19,12,185.0,95,2024-05-25
7422,277,28,980.0,38,2023-09-29
7423,154,35,455.0,103,2024-03-06
7424,301,25,257.0,46,2023-10-06
7425,198,7,408.0,132,2023-03-18
7426,130,10,722.0,104,2023-10-11
7427,236,2,777.0,37,2024-09-04
7428,66,32,837.0,57,2023-03-05
7429,309,24,487.0,36,2024-09-25
7430,9999,999,0.0,82,2024-12-07
7431,247,31,439.0,27,2023-04-02
7432,213,29,252.0,123,2024-10-19
7433,37,12,501.0,142,2024-04-04
7434,54,16,132.0,27,2023-08-03
7435,151,24,211.0,47,2024-04-15
7436,296,13,105.0,47,2024-04-29
7437,119,29,404.0,46,2024-02-28
7438,1,18,935.0,113,2023-02-16
7439,251,23,69.0,107,2024-03-26
7440,190,11,0.0,127,2024-12-23
7441,41,30,733.0,59,2024-08-08
7442,328,22,163.0,79,2023-03-07
7443,356,23,555.0,143,2024-05-27
7444,194,2,668.0,26,2024-04-04
7445,146,12,709.0,122,2024-09-27
7446,204,35,548.0,80,2023-08-30
7447,254,27,183.0,71,2024-09-11
7448,346,22,102.0,37,2023-11-14
7449,70,12,616.0,58,2023-05-27
7450,62,3,611.0,112,2023-05-28
7451,195,18,324.0,131,2023-11-27
7452,256,11,191.0,40,2024-12-02
7453,257,28,653.0,22,2023-07-29
7454,215,20,109.0,53,2023-01-25
7455,99,11,993.0,64,2023-12-28
7456,288,6,543.0,121,2024-01-15
7457,146,14,39.0,101,2023-01-16
7458,15,24,533.0,26,2023-02-21
7459,139,18,318.0,27,2024-06-25
7460,217,32,109.0,120,2024-05-30
7461,225,11,765.0,139,2023-11-04
7462,105,30,477.0,115,2024-08-09
7463,345,34,686.0,142,2023-12-09
7464,60,17,458.0,24,2024-07-25
7465,197,11,72.0,85,2024-09-18
7466,55,5,947.0,24,2024-04-13
7467,133,13,779.0,43,2023-10-25
7468,296,5,300.0,37,2023-03-18
7469,238,2,457.0,136,2023-02-08
7470,267,34,732.0,102,2024-12-13
7471,283,29,543.0,43,2023-01-28
7472,345,26,580.0,80,2024-05-02
7473,63,18,256.0,115,2023-11-24
7474,288,19,125.0,70,2023-03-01
7475,258,27,139.0,46,2023-10-11
7476,223,13,796.0,110,2023-03-06
7477,180,31,258.0,49,2023-09-08
7478,15,14,345.0,70,2023-11-01
7479,358,17,951.0,33,2023-08-05
7480,313,21,225.0,88,2024-02-06
7481,328,12,866.0,65,2023-01-12
7482,135,11,653.0,58,2023-01-06
7483,113,32,562.0,79,2024-05-08
7484,267,4,908.0,40,2024-07-15
7485,64,16,893.0,85,2023-06-27
7486,137,29,856.0,67,2024-05-12
7487,21,27,432.0,30,2024-08-08
7488,328,11,273.0,47,2023-06-03
7489,107,20,201.0,86,2024-01-11
7490,308,10,812.0,104,2023-04-29
7491,138,17,368.0,105,2024-05-19
7492,304,28,0.0,147,2024-09-21
7493,158,8,0.0,40,2024-05-21
7494,51,32,763.0,135,2024-06-17
7495,132,11,398.0,89,2024-03-20
7496,300,23,39.0,124,2023-04-14
7497,161,5,445.0,34,2024-08-03
7498,74,20,28.0,49,2023-04-22
7499,273,10,954.0,73,2023-09-16
7500,92,32,918.0,115,2023-08-17
7501,259,9,237.0,81,2024-07-24
7502,164,29,119.0,68,2023-08-08
7503,270,23,405.0,27,2023-08-14
7504,319,33,58.0,110,2024-05-31
7505,54,35,477.0,42,2023-11-04
7506,230,28,13.0,100,2024-09-19
7507,25,7,207.0,45,2023-04-14
7508,23,9,317.0,94,2024-07-17
7509,14,14,486.0,125,2023-02-12
7510,34,23,215.0,34,2023-04-30
7511,12,3,595.0,74,2023-10-09
7512,166,28,559.0,24,2023-02-11
7513,9999,999,0.0,143,2023-12-08
7514,287,17,943.0,114,2023-06-07
7515,193,12,479.0,102,2024-01-30
7516,219,31,520.0,98,2023-09-04
7517,183,26,878.0,45,2023-06-02
7518,114,13,485.0,44,2024-10-13
7519,9,16,298.0,44,2023-01-07
7520,320,27,869.0,110,2024-01-21
7521,68,3,267.0,77,2024-08-21
7522,284,20,218.0,74,2024-03-22
7523,128,34,427.0,126,2024-05-27
7524,238,24,333.0,82,2024-06-04
7525,146,2,840.0,124,2023-05-29
7526,106,21,811.0,130,2023-04-18
7527,324,30,233.0,26,2023-07-18
7528,345,17,589.0,59,2023-12-29
7529,353,6,610.0,112,2023-05-21
7530,304,9,505.0,85,2024-02-17
7531,9999,999,0.0,61,2024-08-04
7532,186,6,383.0,37,2023-01-27
7533,24,27,0.0,99,2024-10-05
7534,88,28,569.0,63,2024-07-23
7535,216,19,357.0,136,2023-05-04
7536,145,3,254.0,120,2023-08-12
7537,121,7,475.0,41,2024-09-09
7538,256,35,466.0,92,2024-07-15
7539,107,27,657.0,128,2023-06-23
7540,119,24,826.0,91,2023-05-25
7541,252,22,634.0,37,2024-11-14
7542,55,14,380.0,145,2023-12-04
7543,216,30,555.0,37,2023-08-11
7544,343,19,438.0,67,2024-12-16
7545,205,23,477.0,136,2024-12-03
7546,343,13,789.0,44,2023-10-18
7547,114,35,80.0,48,2023-09-13
7548,162,32,825.0,132,2023-07-16
7549,283,6,676.0,70,2023-10-14
7550,286,26,164.0,110,2023-11-20
7551,114,15,903.0,20,2024-07-02
7552,203,1,492.0,120,2023-11-16
7553,212,24,244.0,60,2024-11-20
7554,185,27,739.0,68,2024-09-19
7555,129,29,555.0,30,2024-05-09
7556,224,28,477.0,59,2024-01-03
7557,203,6,872.0,70,2023-06-16
7558,9999,999,0.0,42,2024-09-20
7559,181,33,527.0,91,2023-06-13
7560,5,33,361.0,150,2023-04-08
7561,175,17,477.0,133,2024-05-13
7562,336,21,839.0,21,2024-06-26
7563,254,19,170.0,83,2024-10-06
7564,288,22,674.0,21,2023-05-21
7565,55,34,567.0,121,2023-12-24
7566,269,20,979.0,33,2023-02-02
7567,135,21,392.0,134,2023-08-08
7568,85,3,984.0,21,2024-03-18
7569,9999,999,0.0,86,2024-02-27
7570,137,13,461.0,39,2023-10-05
7571,291,27,131.0,22,2023-11-21
7572,235,28,403.0,132,2024-08-22
7573,50,11,832.0,54,2024-08-19
7574,156,35,385.0,98,2023-06-03
7575,234,32,834.0,39,2024-10-20
7576,73,5,162.0,108,2023-03-17
7577,63,34,903.0,45,2023-02-27
7578,333,21,200.0,58,2024-10-22
7579,14,6,934.0,46,2023-07-08
7580,61,29,135.0,138,2023-03-08
7581,68,4,78.0,69,2023-12-29
7582,227,5,126.0,33,2023-07-25
7583,90,14,828.0,31,2023-10-17
7584,346,16,531.0,104,2024-12-24
7585,104,14,49.0,31,2023-01-30
7586,280,24,443.0,26,2024-02-22
7587,251,32,618.0,26,2024-05-17
7588,54,18,319.0,40,2023-02-10
7589,325,17,681.0,100,2024-08-19
7590,19,32,345.0,149,2024-06-24
7591,60,12,328.0,103,2024-06-26
7592,15,3,606.0,33,2023-04-07
7593,9999,999,0.0,67,2024-02-14
7594,112,27,878.0,31,2024-04-16
7595,203,19,423.0,36,2023-11-06
7596,232,15,832.0,122,2024-12-07
7597,181,13,397.0,56,2024-10-15
7598,277,19,706.0,80,2024-01-05
7599,284,12,294.0,49,2024-04-03
7600,306,11,126.0,76,2024-06-17
7601,110,30,207.0,87,2023-02-27
7602,58,19,598.0,77,2024-03-12
7603,84,13,888.0,124,2024-08-15
7604,82,25,287.0,85,2023-07-03
7605,97,26,0.0,45,2023-09-17
7606,22,11,944.0,61,2023-03-02
7607,23,1,670.0,54,2023-10-01
7608,74,31,824.0,51,2023-03-26
7609,342,35,579.0,71,2023-04-17
7610,166,22,445.0,89,2024-07-14
7611,234,13,162.0,56,2024-12-31
7612,300,25,449.0,145,2023-07-18
7613,353,17,301.0,39,2024-12-04
7614,20,8,119.0,147,2024-05-26
7615,7,34,190.0,127,2023-11-20
7616,154,31,270.0,129,2023-11-10
7617,224,28,873.0,83,2024-03-25
7618,82,22,328.0,128,2024-07-06
7619,239,27,970.0,73,2023-09-07
7620,28,2,279.0,127,2023-07-29
7621,265,35,358.0,117,2024-09-24
7622,21,19,132.0,46,2023-12-29
7623,65,14,596.0,70,2024-08-28
7624,59,9,929.0,128,2023-03-25
7625,270,14,0.0,120,2024-11-30
7626,81,19,810.0,121,2023-08-17
7627,326,14,120.0,115,2023-03-25
7628,35,26,97.0,74,2023-12-19
7629,184,32,535.0,112,2023-11-27
7630,114,20,846.0,107,2023-03-30
7631,87,25,408.0,114,2023-10-09
7632,78,9,186.0,35,2023-08-04
7633,229,30,754.0,81,2023-05-12
7634,330,13,154.0,58,2024-04-02
7635,185,19,51.0,37,2024-11-04
7636,258,27,922.0,94,2024-06-24
7637,284,13,208.0,36,2024-01-26
7638,236,19,48.0,60,2024-12-03
7639,89,21,253.0,52,2023-06-30
7640,204,24,706.0,88,2024-02-13
7641,103,28,570.0,108,2024-04-22
7642,24,18,697.0,79,2024-04-04
7643,297,23,336.0,23,2023-07-19
7644,276,29,367.0,111,2023-08-25
7645,301,3,848.0,65,2024-09-20
7646,216,15,801.0,52,2024-05-21
7647,114,34,248.0,98,2024-11-09
7648,62,16,510.0,114,2023-06-12
7649,79,16,0.0,128,2023-08-20
7650,312,3,760.0,134,2023-02-12
7651,9999,999,0.0,92,2024-08-19
7652,54,16,196.0,138,2023-07-08
7653,292,19,162.0,34,2023-05-06
7654,180,11,817.0,60,2023-01-13
7655,125,1,89.0,64,2023-10-24
7656,275,6,813.0,124,2024-04-14
7657,291,8,477.0,31,2023-02-13
7658,256,23,691.0,120,2023-02-09
7659,353,31,490.0,32,2023-04-04
7660,125,9,656.0,138,2024-06-21
7661,272,24,941.0,58,2023-06-04
7662,221,12,859.0,141,2024-04-21
7663,348,19,343.0,52,2023-05-02
7664,172,4,572.0,69,2023-10-17
7665,286,19,853.0,88,2023-09-29
7666,301,3,812.0,138,2023-06-17
7667,146,20,255.0,26,2023-11-22
7668,128,23,328.0,20,2024-01-20
7669,63,27,281.0,27,2023-04-08
7670,186,13,287.0,81,2023-05-27
7671,107,12,808.0,42,2023-02-08
7672,49,14,827.0,38,2023-07-26
7673,208,2,963.0,108,2023-04-11
7674,152,1,911.0,43,2023-12-06
7675,247,25,29.0,121,2024-06-09
7676,17,22,966.0,20,2023-02-24
7677,352,10,671.0,98,2024-04-13
7678,116,25,211.0,29,2024-03-14
7679,119,11,130.0,27,2024-12-16
7680,278,14,214.0,127,2023-02-04
7681,140,27,188.0,148,2024-12-02
7682,19,7,756.0,38,2024-06-14
7683,49,5,285.0,142,2023-07-29
7684,208,35,991.0,99,2024-07-13
7685,320,34,477.0,41,2024-03-07
7686,343,23,213.0,117,2024-07-17
7687,256,32,864.0,114,2024-07-21
7688,329,9,566.0,123,2024-09-12
7689,208,23,998.0,40,2024-08-15
7690,254,12,558.0,129,2024-02-03
7691,96,19,629.0,83,2023-11-01
7692,5,2,371.0,35,2024-06-21
7693,54,29,532.0,30,2024-01-18
7694,29,25,968.0,117,2024-10-09
7695,124,1,341.0,78,2023-08-11
7696,126,34,593.0,30,2023-08-26
7697,173,6,920.0,26,2023-08-10
7698,238,22,545.0,80,2024-08-13
7699,134,34,515.0,23,2023-01-05
7700,107,21,619.0,38,2024-08-20
7701,343,19,477.0,110,2023-08-25
7702,221,28,2.0,116,2024-10-18
7703,96,27,16.0,93,2023-07-03
7704,237,32,53.0,70,2023-11-17
7705,300,24,246.0,37,2023-01-15
7706,191,2,791.0,88,2024-05-05
7707,69,31,303.0,61,2023-09-25
7708,276,29,934.0,96,2023-08-23
7709,305,22,509.0,132,2024-11-01
7710,112,20,63.0,62,2023-07-03
7711,233,1,451.0,113,2023-11-01
7712,129,34,286.0,51,2023-03-10
7713,139,24,6.0,69,2023-03-20
7714,226,33,585.0,129,2023-08-10
7715,79,30,552.0,81,2024-10-23
7716,120,31,101.0,85,2023-07-30
7717,190,26,408.0,91,2024-12-06
7718,35,16,989.0,118,2024-08-30
7719,33,31,152.0,81,2023-06-03
7720,247,23,566.0,85,2024-12-31
7721,252,18,731.0,71,2023-10-24
7722,200,9,625.0,133,2024-08-14
7723,84,4,613.0,98,2024-01-31
7724,243,20,160.0,127,2024-05-02
7725,356,7,285.0,142,2023-10-28
7726,189,12,925.0,23,2024-02-22
7727,104,30,937.0,128,2023-10-21
7728,173,5,657.0,72,2024-10-03
7729,133,22,0.0,94,2024-12-06
7730,264,15,977.0,64,2024-03-24
7731,263,31,67.0,100,2023-10-12
7732,339,9,107.0,130,2024-01-09
7733,120,18,605.0,33,2024-10-03
7734,106,23,229.0,72,2024-06-29
7735,280,33,798.0,106,2023-03-08
7736,217,26,192.0,55,2023-09-24
7737,9,22,275.0,21,2023-06-22
7738,207,22,350.0,70,2024-01-18
7739,149,3,586.0,131,2024-05-19
7740,240,34,902.0,116,2024-03-26
7741,130,23,115.0,25,2024-03-18
7742,218,23,461.0,27,2023-02-05
7743,8,7,667.0,81,2024-10-10
7744,110,3,844.0,87,2023-10-05
7745,137,23,157.0,110,2024-05-08
7746,90,13,987.0,64,2023-09-01
7747,197,20,59.0,97,2024-03-11
7748,276,13,451.0,54,2024-10-06
7749,187,30,0.0,79,2024-12-20
7750,164,15,381.0,33,2023-11-29
7751,111,16,315.0,98,2023-04-14
7752,278,33,584.0,83,2023-03-02
7753,269,11,213.0,22,2024-09-15
7754,268,10,880.0,101,2024-11-01
7755,330,15,130.0,41,2024-07-14
7756,356,30,172.0,101,2023-02-07
7757,286,26,0.0,146,2023-03-24
7758,292,8,28.0,91,2024-05-12
7759,252,1,220.0,71,2023-07-03
7760,62,11,994.0,97,2024-11-23
7761,260,5,369.0,91,2024-09-02
7762,259,23,201.0,99,2024-04-12
7763,299,35,81.0,124,2024-01-22
7764,286,20,473.0,67,2023-02-17
7765,191,2,432.0,43,2023-03-21
7766,160,19,805.0,139,2023-02-22
7767,279,9,643.0,102,2024-11-28
7768,270,29,261.0,69,2024-05-04
7769,157,31,477.0,96,2024-07-01
7770,326,2,871.0,121,2024-11-01
7771,146,30,985.0,43,2023-07-26
7772,120,4,435.0,57,2023-04-30
7773,47,30,808.0,21,2024-05-04
7774,183,22,477.0,31,2024-01-28
7775,189,15,74.0,51,2024-07-20
7776,319,17,477.0,118,2024-03-20
7777,8,8,546.0,75,2023-05-30
7778,69,33,645.0,31,2024-05-11
7779,163,23,21.0,120,2023-06-20
7780,32,21,666.0,145,2023-04-09
7781,204,19,477.0,105,2024-07-22
7782,12,9,750.0,39,2024-08-18
7783,148,25,250.0,51,2023-05-14
7784,348,15,0.0,134,2023-02-23
7785,120,16,719.0,113,2024-11-13
7786,211,7,994.0,104,2023-11-13
7787,237,15,4.0,141,2024-01-06
7788,185,21,751.0,91,2023-08-05
7789,260,9,477.0,65,2024-01-30
7790,324,4,424.0,70,2023-11-09
7791,308,9,903.0,150,2023-10-31
7792,256,24,720.0,123,2024-07-07
7793,196,10,851.0,64,2024-10-02
7794,31,24,279.0,103,2024-06-20
7795,205,27,723.0,141,2023-04-10
7796,300,20,326.0,104,2024-03-31
7797,214,3,48.0,41,2023-10-29
7798,152,33,297.0,67,2023-12-13
7799,132,18,865.0,46,2024-08-25
7800,141,29,977.0,126,2024-05-15
7801,124,12,669.0,114,2023-08-14
7802,287,30,368.0,20,2024-12-21
7803,168,13,145.0,106,2023-03-25
7804,306,6,550.0,142,2024-11-01
7805,68,22,477.0,33,2024-09-21
7806,254,25,183.0,94,2024-05-24
7807,274,14,950.0,32,2024-09-07
7808,193,11,778.0,86,2023-10-17
7809,187,10,345.0,147,2023-02-04
7810,280,9,334.0,22,2023-03-04
7811,98,28,653.0,128,2024-02-08
7812,357,33,394.0,102,2023-08-06
7813,342,13,908.0,145,2024-01-02
7814,54,27,416.0,121,2024-10-21
7815,310,17,796.0,116,2024-02-28
7816,295,34,339.0,28,2024-10-15
7817,177,13,643.0,89,2024-10-10
7818,26,4,414.0,112,2024-08-25
7819,285,27,448.0,143,2024-02-16
